MCMC_Iteration,Pathogen_Name,R0_sampled,SI_Clust_sampled,CFR_sampled,Presymp_Proportion_sampled,Route_resp,Route_direct,Route_sexual,Route_animal,Route_vector
59,H5N1,0.4519626997516479,5.798158653616971,0.6692931765651474,0.2792,1,0,0,1,0
59,SARS,1.8653861420818043,6.395932790684788,0.09366606639593278,0.0066,1,0,0,0,0
59,MERS,1.3526897796659763,11.962014406745126,0.4003935441485125,0,1,0,0,1,0
60,COVID-19_WT,2.7036047465637907,4.937141339801851,0.029062221995434456,0.8848,1,0,0,0,0
60,COVID-19_A,4.96442146960796,3.7748781276980607,0.024420255930344976,0.9942,1,0,0,0,0
60,COVID-19_D,4.669155259727248,4.093555699748208,0.003025060497833984,0.964,1,0,0,0,0
60,COVID-19_O,9.2162668422308,3.344953224270709,0.006974369852563214,0.4224,1,0,0,0,0
60,Ebola,2.6037202177521124,14.97297784409064,0.5677545678635852,4e-4,0,1,0,1,0
60,Marburg,0.746663486618712,6.085353625516251,0.43599458480712294,0.033,0,1,0,1,0
60,Lassa,1e-5,7.8,0.33931160052419296,0.7854,0,1,0,1,0
60,CCHF,0.01634757929087166,7.984335927969694,0.1894874777794433,0.0014,0,1,0,1,1
60,Nipah,1.6926850290293118,13.546354729487929,0.45626384278019194,0.0028,0,1,0,1,0
60,Zika,0.13303604497605145,12.4855257492664,9.666172740956008e-8,0,0,0,1,0,1
60,Mpox,1.8179287685543075,9.452424544913017,0.06209012667375563,0.0212,0,1,0,1,0
60,H1N1_18,2.0896175457348725,2.674206438703013,0.02570299407617095,0,1,0,0,0,0
60,H2N2,1.626514187004883,2.731164625926445,0.02,0,1,0,0,0,0
60,H3N2,1.7632880139367249,3.256872137857055,0.02,0,1,0,0,0,0
60,H1N1_09,1.3904310424504536,2.8661435322111606,2e-4,0,1,0,0,0,0
60,H5N1,0.04041502230098555,5.195904652418989,0.6893791072790048,0,1,0,0,1,0
60,SARS,1.7182183363551002,9.634598931065986,0.09208055106390782,0.006,1,0,0,0,0
60,MERS,0.7578064452655017,12.472479570173089,0.3175485400972917,0.4164,1,0,0,1,0
61,COVID-19_WT,3.355465831438916,4.727786443688016,0.028474033283602214,0.3414,1,0,0,0,0
61,COVID-19_A,4.4462733981263245,3.256386692159019,0.028089096865597997,0.9936,1,0,0,0,0
61,COVID-19_D,5.6648913222264445,3.3667768111875502,0.012412352547520628,1,1,0,0,0,0
61,COVID-19_O,8.485084340045296,3.1742667656678925,5.901695450225648e-13,0.9992,1,0,0,0,0
61,Ebola,1.8473683071027556,14.903899310821409,0.578,8e-4,0,1,0,1,0
61,Marburg,0.8787108611664538,2.2932774530993156,0.5647575615099808,0.0366,0,1,0,1,0
61,Lassa,0.0036166768922945573,6.200428444324574,0.31805437755057514,0.7766,0,1,0,1,0
61,CCHF,0.021246849601254628,7.6751171376510685,0.14130256458327245,0.0024,0,1,0,1,1
61,Nipah,0.44792473998734045,13.101902558325516,0.5385768088209637,0,0,1,0,1,0
61,Zika,0.18832913148414998,13.613105784554094,1.0624993807162356e-5,0,0,0,1,0,1
61,Mpox,1.8226065754290024,9.076849076910804,0.04604070407903853,0.4364,0,1,0,1,0
61,H1N1_18,2.012828761049197,2.7956686054893374,0.024413315282734924,0,1,0,0,0,0
61,H2N2,1.6115705019155047,3.8803309132262878,0.02,0.0206,1,0,0,0,0
61,H3N2,1.5983868544356379,2.9930241930103905,0.02,6e-4,1,0,0,0,0
61,H1N1_09,1.6212969230609433,2.29184390525483,2e-4,0.0018,1,0,0,0,0
61,H5N1,0.08563919836807748,5.46005777072279,0.6832641125918494,0.1076,1,0,0,1,0
61,SARS,1.707938487886216,12.85183524004112,0.09716582320479424,0.1098,1,0,0,0,0
61,MERS,1.3079911283555492,13.527277991870832,0.36042460495464995,0.0022,1,0,0,1,0
62,COVID-19_WT,3.1354107258121315,4.696217757419231,0.032973417116974824,0.3204,1,0,0,0,0
62,COVID-19_A,4.893621398094365,4.077466683672615,0.02457564752944244,1,1,0,0,0,0
62,COVID-19_D,5.1325915850089965,3.8225704015806397,0.012241955824596789,1,1,0,0,0,0
62,COVID-19_O,8.951545095269035,3.476019716737113,0.007014468719170296,0.9962,1,0,0,0,0
62,Ebola,1.6375354066416121,15.263256631933817,0.578,0,0,1,0,1,0
62,Marburg,0.8803433037894559,11.874006920662778,0.6748807248140349,0,0,1,0,1,0
62,Lassa,1e-5,7.217569676983842,0.3122933606720391,0.6356,0,1,0,1,0
62,CCHF,0.015470186299605856,8.252384398302665,0.12836437315895258,0.0016,0,1,0,1,1
62,Nipah,0.3398263414044032,13.400283166481568,0.681869428582743,0,0,1,0,1,0
62,Zika,0.05438781235652054,13.31944314174762,7.771611518696506e-7,0,0,0,1,0,1
62,Mpox,1.825831189057387,9.212888761761052,0.031059446116125364,0.4472,0,1,0,1,0
62,H1N1_18,1.786813891351152,2.7841535169599534,0.0274638696908907,0,1,0,0,0,0
62,H2N2,1.6254142079233744,3.1784902631307563,0.02,0.1486,1,0,0,0,0
62,H3N2,1.6664969131239638,2.9049948360062103,0.02,2e-4,1,0,0,0,0
62,H1N1_09,1.6488501301971128,2.609157008223332,2e-4,0,1,0,0,0,0
62,H5N1,0.3298046808352545,4.595458107038887,0.5728073761164438,0,1,0,0,1,0
62,SARS,2.342790644403022,4.295594648611738,0.09874528695040466,0.0068,1,0,0,0,0
62,MERS,0.6137454152548787,14.146506871718678,0.30728291460969226,0,1,0,0,1,0
63,COVID-19_WT,2.530807004163047,4.7175671497246485,0.028396970861881414,0.3222,1,0,0,0,0
63,COVID-19_A,4.488350365931132,3.1486967044511225,0.02158458305052212,1,1,0,0,0,0
63,COVID-19_D,4.950949573082543,3.9036075530492482,0.012092434977174908,0.9658,1,0,0,0,0
63,COVID-19_O,9.622796947415113,3.1329214957723566,3.9101302081877764e-4,0.408,1,0,0,0,0
63,Ebola,2.020681913988694,14.59328554872324,0.6505678962994468,0,0,1,0,1,0
63,Marburg,0.26318433327100355,4.549877162874463,0.5473414805625612,0.0328,0,1,0,1,0
63,Lassa,1e-5,7.8,0.2726489318483019,0.6262,0,1,0,1,0
63,CCHF,0.010086450399277469,7.217759989863075,0.3637823929629597,0.0018,0,1,0,1,1
63,Nipah,0.4457299016183252,13.31658523946456,0.6513068615964213,0,0,1,0,1,0
63,Zika,0.1673369916772991,10.235951940750226,3.8424873290363665e-15,0,0,0,1,0,1
63,Mpox,1.7665627874606729,8.181194494154113,0.03626733529741215,0.263,0,1,0,1,0
63,H1N1_18,2.1436256220685155,2.7538981887100524,0.01734654023617674,0,1,0,0,0,0
63,H2N2,1.6276055959035884,3.378005248492509,0.02,0,1,0,0,0,0
63,H3N2,1.7437528953551267,3.06563836234405,0.02,0.9952,1,0,0,0,0
63,H1N1_09,1.6211070965724463,3.0904539418729584,2e-4,0,1,0,0,0,0
63,H5N1,0.19827461077220435,4.637594594814887,0.5518228942608087,0.1992,1,0,0,1,0
63,SARS,2.348305185644516,6.7435527829684405,0.08968312098229392,0.1012,1,0,0,0,0
63,MERS,0.7081157051939106,14.181641685643987,0.3298813491380971,0,1,0,0,1,0
64,COVID-19_WT,3.3608423642075627,4.746294931491549,0.030693733348858977,0.8862,1,0,0,0,0
64,COVID-19_A,4.459089012814321,4.090717377419752,0.026550911684565096,0.9952,1,0,0,0,0
64,COVID-19_D,4.251908486596174,4.022476514079505,0.010412116571069906,0.9626,1,0,0,0,0
64,COVID-19_O,9.517503881727437,3.071858443453395,0.003488482525106893,0.9978,1,0,0,0,0
64,Ebola,2.6943007737223925,14.275517402845818,0.578,0.001,0,1,0,1,0
64,Marburg,1.1688935793651782,3.290939544378627,0.6809777394567962,0.0338,0,1,0,1,0
64,Lassa,1e-5,32.294936070478954,0.34417274192960173,0.7814,0,1,0,1,0
64,CCHF,0.010408903878697022,5.533620159408885,0.17734357093890712,0.0016,0,1,0,1,1
64,Nipah,0.8993942811656119,12.895057940211752,0.6858694359470425,0,0,1,0,1,0
64,Zika,0.06108551866457001,11.021869903896732,3.372955699688018e-8,0,0,0,1,0,1
64,Mpox,0.8,8.706870840538928,0.055875549679249056,0.3926,0,1,0,1,0
64,H1N1_18,2.796611203141129,2.457916731992814,0.022577875918510883,0,1,0,0,0,0
64,H2N2,1.5840935090476922,2.72487790742815,0.02,0.0146,1,0,0,0,0
64,H3N2,1.7252362450175593,2.6381380105847776,0.02,0,1,0,0,0,0
64,H1N1_09,1.5179282559394598,2.441577068310118,2e-4,0,1,0,0,0,0
64,H5N1,0.06383224053517911,3.5781456996880854,0.6323632564107753,0.1106,1,0,0,1,0
64,SARS,1.0584921548077368,1.5056160257674411,0.09015915732319804,0.1152,1,0,0,0,0
64,MERS,0.6674325837293485,16.384133454199986,0.46618434121612096,0,1,0,0,1,0
65,COVID-19_WT,3.2044205437684488,4.648068331628931,0.032537004331259035,0.891,1,0,0,0,0
65,COVID-19_A,4.463586263914733,4.483869309649874,0.02510988053987193,0.993,1,0,0,0,0
65,COVID-19_D,4.690555482408986,4.171985335032706,0.004567995609213173,0.5554,1,0,0,0,0
65,COVID-19_O,7.512649753037534,3.007435868011945,0.007133283964385242,0.407,1,0,0,0,0
65,Ebola,2.4208070028608026,14.074737805740513,0.5817921882396508,6e-4,0,1,0,1,0
65,Marburg,0.2483756746705481,17.006836909080818,0.7570323731900414,0,0,1,0,1,0
65,Lassa,0.004656022045993716,11.228908915449805,0.29954193980315075,0.6262,0,1,0,1,0
65,CCHF,0.0692749028287689,10.603189912804066,0.3259375437260748,0.0014,0,1,0,1,1
65,Nipah,0.6031503606678092,12.99655975140523,0.5657790391559405,0,0,1,0,1,0
65,Zika,0.04498814945438945,13.036973086383508,2.020966087051691e-5,0,0,0,1,0,1
65,Mpox,1.332127934003893,11.932487049620292,0.05334160199851136,0.5238,0,1,0,1,0
65,H1N1_18,2.253149900089369,3.568798896881382,0.026933861462137203,0,1,0,0,0,0
65,H2N2,1.5523199483064554,3.980284905018417,0.02,0,1,0,0,0,0
65,H3N2,1.7269027647153583,3.0037259464616746,0.02,0,1,0,0,0,0
65,H1N1_09,1.5043481755285615,2.896985604918917,2e-4,0.3182,1,0,0,0,0
65,H5N1,0.10440746169536158,7.547507030187694,0.5493107061901699,0,1,0,0,1,0
65,SARS,1.8163868546471051,18.949387375714768,0.09667181547399556,0.1036,1,0,0,0,0
65,MERS,2.106084600679432,9.456518539342945,0.3943380635707013,0.002,1,0,0,1,0
66,COVID-19_WT,2.62341872752203,4.7396790218115115,0.02390783303916126,0.8818,1,0,0,0,0
66,COVID-19_A,3.9555060229427226,4.497661068135433,0.03091700110867969,0.993,1,0,0,0,0
66,COVID-19_D,6.550823705653781,3.4374326333696814,0.013715642280796624,1,1,0,0,0,0
66,COVID-19_O,7.506575910385955,3.3685511478930916,0.0036750493044179966,0.9984,1,0,0,0,0
66,Ebola,2.676250224924756,14.319907501695887,0.6286412980782381,4e-4,0,1,0,1,0
66,Marburg,1.0105248724822986,7.480465489367321,0.7079939568979976,0,0,1,0,1,0
66,Lassa,1.5165498291004385,7.8,0.25274265744129926,0.7892,0,1,0,1,0
66,CCHF,0.02875154467082596,12.68061322339348,0.24976661092047767,0.0024,0,1,0,1,1
66,Nipah,0.32123988960664585,12.333040122320279,0.6483481970622019,0.004,0,1,0,1,0
66,Zika,0.1360269925160855,12.55966914669555,0.002319012350313634,0,0,0,1,0,1
66,Mpox,1.265807658423637,9.230897019941004,0.06236612918640711,0.3452,0,1,0,1,0
66,H1N1_18,1.8411744361917737,3.108503484100366,0.024016111303401665,0.1554,1,0,0,0,0
66,H2N2,1.6969994224641907,3.9042767396274485,0.02,0.7466,1,0,0,0,0
66,H3N2,1.7407277971673636,2.8777706656420103,0.02,0,1,0,0,0,0
66,H1N1_09,1.7155363657694493,2.7494929469610105,2e-4,0,1,0,0,0,0
66,H5N1,0.1929472193139592,5.5649631081931865,0.684750256954199,0,1,0,0,1,0
66,SARS,1.768741570721418,3.8129715266192457,0.09346311740033286,0.102,1,0,0,0,0
66,MERS,2.3283097924269245,12.44085455121914,0.3709505103234281,2e-4,1,0,0,1,0
67,COVID-19_WT,3.0168933504500535,4.6551127891165915,0.03670724115429004,0.3406,1,0,0,0,0
67,COVID-19_A,4.007534106403672,3.7477519638697148,0.025095627981213505,0.9998,1,0,0,0,0
67,COVID-19_D,9.246696649329763,3.680320947516229,0.0206794780007838,0.9628,1,0,0,0,0
67,COVID-19_O,10.09006975327032,3.046900458390614,0.003393100662484184,0.408,1,0,0,0,0
67,Ebola,3.6360548478640644,15.622392304121924,0.6006623458414393,2e-4,0,1,0,1,0
67,Marburg,1.0106721600771087,6.980346862396122,0.5524892540033641,0,0,1,0,1,0
67,Lassa,1e-5,7.8,0.35045580628165324,0.623,0,1,0,1,0
67,CCHF,0.01963745515854327,11.005102237014702,0.3023147761408076,0.002,0,1,0,1,1
67,Nipah,0.3634984265147282,12.481387086086004,0.6332394269049808,0.011,0,1,0,1,0
67,Zika,0.2357717181822416,11.3796613082883,2.6998538402274614e-30,0,0,0,1,0,1
67,Mpox,0.8,8.013813630895116,0.044779779537237274,1,0,1,0,1,0
67,H1N1_18,2.2857469993236226,2.6802986489370086,0.018711052559411544,0,1,0,0,0,0
67,H2N2,1.5826662259057676,3.6776956808870542,0.02,0.002,1,0,0,0,0
67,H3N2,1.7928683961314158,2.7623571506069746,0.02,0,1,0,0,0,0
67,H1N1_09,1.5726686145475723,2.8209969602144205,2e-4,0,1,0,0,0,0
67,H5N1,0.7419342007599812,2.965072146944822,0.8153574203822037,0,1,0,0,1,0
67,SARS,1.8938455089118225,4.0031790968230405,0.09303432929624414,0.11,1,0,0,0,0
67,MERS,1.5787059515729622,13.562490975365685,0.43151407731564534,0,1,0,0,1,0
68,COVID-19_WT,2.4116167873881724,4.73285687264867,0.032842870568343015,0.8846,1,0,0,0,0
68,COVID-19_A,3.975906932167712,4.2199240855719475,0.026746664202913252,1,1,0,0,0,0
68,COVID-19_D,4.620272868575563,4.2148749591747405,0.010978037856178057,1,1,0,0,0,0
68,COVID-19_O,9.067290585702901,2.9598026945836184,0.0037606694518563834,0.9998,1,0,0,0,0
68,Ebola,2.7864771998401463,12.497865055701695,0.6331154965922321,0,0,1,0,1,0
68,Marburg,0.9600472019050117,7.463929712231767,0.7038825133354512,0,0,1,0,1,0
68,Lassa,0.1507198396017048,9.92150108316862,0.3050969287957584,0.6316,0,1,0,1,0
68,CCHF,0.025082490206172266,8.914369963236844,0.24266588426400235,0.0012,0,1,0,1,1
68,Nipah,0.4828840257141683,11.744772140572064,0.677690099361514,0,0,1,0,1,0
68,Zika,0.3252881579116317,10.780826743251408,1.8874659023009452e-20,0,0,0,1,0,1
68,Mpox,1.2893012943430324,10.065652941616213,0.05056686128924542,0.874,0,1,0,1,0
68,H1N1_18,2.320314687199428,2.761442242234006,0.023263309095404167,0.1402,1,0,0,0,0
68,H2N2,1.6205250443285593,3.404704991433377,0.02,0,1,0,0,0,0
68,H3N2,1.6843197791708662,2.8872632973017955,0.02,0.0054,1,0,0,0,0
68,H1N1_09,1.6779415648936449,3.1306210938504146,2e-4,0.1538,1,0,0,0,0
68,H5N1,0.5184007307296488,6.411224453010858,0.666536023463768,0.1962,1,0,0,1,0
68,SARS,1.9994298909081076,2.5744554550150496,0.09805218764157841,0.1096,1,0,0,0,0
68,MERS,0.5166041360435374,14.722713313878655,0.436112252085993,0,1,0,0,1,0
69,COVID-19_WT,2.986672180825916,4.717147365772347,0.031213859010750137,0.3326,1,0,0,0,0
69,COVID-19_A,4.340521443575973,4.029444534166081,0.02846682928221153,0.9932,1,0,0,0,0
69,COVID-19_D,3.357857615390269,4.177692955980605,0.004106897414303942,0.5446,1,0,0,0,0
69,COVID-19_O,7.539620950355033,3.2617255180589475,0.00700699584307282,1,1,0,0,0,0
69,Ebola,3.3494332502846005,15.119634888175554,0.6363062482638482,8e-4,0,1,0,1,0
69,Marburg,0.8806702054423792,1.7011129942623684,0.669813424712149,0.033,0,1,0,1,0
69,Lassa,0.22004175805332432,24.462854439059754,0.28457281777954746,0.7874,0,1,0,1,0
69,CCHF,0.006063152808191529,5.00512391083427,0.20730095839751886,0.002,0,1,0,1,1
69,Nipah,0.3199115255328599,11.830634126952797,0.4895485743527903,0.0116,0,1,0,1,0
69,Zika,0.1669590771594264,13.409530306859798,8.739273399166145e-7,0,0,0,1,0,1
69,Mpox,1.290701927846281,8.939377957088569,0.090401492484426,0,0,1,0,1,0
69,H1N1_18,2.9677583568903625,2.1976382396700154,0.025697808280044646,0,1,0,0,0,0
69,H2N2,1.5367180048648799,3.407060714868293,0.02,0,1,0,0,0,0
69,H3N2,1.6135113568593897,3.084935454438949,0.02,0,1,0,0,0,0
69,H1N1_09,1.6710397629327147,2.6356769390949646,2e-4,0,1,0,0,0,0
69,H5N1,0.19654054160032092,5.567449350683878,0.6372239188984433,0,1,0,0,1,0
69,SARS,1.8115273063516313,9.874548333250026,0.09339312321953269,0.008,1,0,0,0,0
69,MERS,1.289596628144666,13.895273983518726,0.3149370471117885,0.0014,1,0,0,1,0
70,COVID-19_WT,3.168899529478553,4.64134946226798,0.0312702013703699,0.891,1,0,0,0,0
70,COVID-19_A,4.44244546866761,3.6738449908993163,0.02616984976936949,1,1,0,0,0,0
70,COVID-19_D,6.024952656883499,3.800810493490509,0.013816507015841334,1,1,0,0,0,0
70,COVID-19_O,13.264498364898603,3.0137976409575837,0.005671703250604997,0.9948,1,0,0,0,0
70,Ebola,1.7926064614511479,14.514455785786513,0.6388306219462695,0.001,0,1,0,1,0
70,Marburg,1.676668600809879,1.9925274399987978,0.5558344694698887,0.0362,0,1,0,1,0
70,Lassa,1e-5,10.241087146739787,0.324602219036561,0.7912,0,1,0,1,0
70,CCHF,0.015310567924069707,9.990168984339606,0.2505146443344108,0.0018,0,1,0,1,1
70,Nipah,0.36431674982175755,12.175417607579924,0.5526909627116067,0.0012,0,1,0,1,0
70,Zika,0.2544866444325477,12.220043010058603,3.4710467074885434e-4,0,0,0,1,0,1
70,Mpox,0.8,8.279315237288221,0.04872435791830574,0.07,0,1,0,1,0
70,H1N1_18,2.1595055821183267,2.193240590484754,0.021208247660081166,0,1,0,0,0,0
70,H2N2,1.5773493229669584,3.215732782720436,0.02,0,1,0,0,0,0
70,H3N2,1.787189194706352,2.8781172447529433,0.02,0.137,1,0,0,0,0
70,H1N1_09,1.6198900232772395,2.2020284197411026,2e-4,0,1,0,0,0,0
70,H5N1,0.23287580229291968,3.8054366729234017,0.6048632354357619,0,1,0,0,1,0
70,SARS,1.915925803587746,10.515740111911569,0.09649712337513087,0.109,1,0,0,0,0
70,MERS,0.4949268373501134,8.372512584020997,0.26571406046029883,0,1,0,0,1,0
71,COVID-19_WT,2.945643582693649,4.74178500783854,0.02931771347179052,0.329,1,0,0,0,0
71,COVID-19_A,4.318070135919612,4.504471464146562,0.022590283965708113,0.9932,1,0,0,0,0
71,COVID-19_D,5.125426802948013,3.942032662089594,0.011245015546700704,1,1,0,0,0,0
71,COVID-19_O,7.637894107249263,2.9867492957415678,0.006981674777945816,0.9978,1,0,0,0,0
71,Ebola,4.289525995356665,15.52419723756402,0.5665411351542111,0.001,0,1,0,1,0
71,Marburg,1.0025388503176593,2.7050089787458433,0.636072984779078,0,0,1,0,1,0
71,Lassa,0.031181908496360593,10.0369582124822,0.2860447957519845,0.7774,0,1,0,1,0
71,CCHF,0.03563516270104043,4.57694250182165,0.30534333620871046,0.0026,0,1,0,1,1
71,Nipah,0.7400340956213731,14.385064460423166,0.5606084059208344,0,0,1,0,1,0
71,Zika,0.13707576815255113,12.771090369292878,1.0796420252350272e-5,0,0,0,1,0,1
71,Mpox,1.3065167125848804,9.55058849964667,0.07763895575154157,0.391,0,1,0,1,0
71,H1N1_18,2.160323733350219,2.066353563632659,0.017330155962384852,0,1,0,0,0,0
71,H2N2,1.5360858860853144,2.6379516744009863,0.02,0.2528,1,0,0,0,0
71,H3N2,1.7252027259903802,2.8798371413264574,0.02,0,1,0,0,0,0
71,H1N1_09,1.5247551958219172,2.849670000435501,2e-4,0,1,0,0,0,0
71,H5N1,0.1649012392514151,8.697659311403052,0.5696548605128252,0.0036,1,0,0,1,0
71,SARS,1.7162183266730902,6.3505844087569425,0.09583433930134654,0.0068,1,0,0,0,0
71,MERS,2.120692169114326,12.894222292271373,0.3187205634835936,0.0142,1,0,0,1,0
72,COVID-19_WT,3.572144387116235,4.713385893274206,0.0261647478714534,1,1,0,0,0,0
72,COVID-19_A,4.5415174311942605,4.493521493163352,0.025181436532689862,0.9926,1,0,0,0,0
72,COVID-19_D,5.7936930873463215,4.188615284792603,0.020659559963788425,1,1,0,0,0,0
72,COVID-19_O,8.055305412883655,3.1984240258768875,0.0034666380553084026,0.417,1,0,0,0,0
72,Ebola,1.7882216740851111,14.385146095634497,0.578,0,0,1,0,1,0
72,Marburg,0.8729075658112169,3.4175916914984144,0.55830709965655,0,0,1,0,1,0
72,Lassa,1e-5,5.049431938912823,0.2995514608058483,0.6336,0,1,0,1,0
72,CCHF,0.043550959604603715,5.481352876680719,0.195729495360011,6e-4,0,1,0,1,1
72,Nipah,0.7417393724926451,13.091392826203492,0.5423688996722318,0.0118,0,1,0,1,0
72,Zika,0.08311697030923741,10.300185113265396,5.433722979066506e-15,0,0,0,1,0,1
72,Mpox,1.3331382938092977,9.725255273705661,0.0654009242811163,0,0,1,0,1,0
72,H1N1_18,2.043610494617025,2.3875776959203128,0.022547067032926617,0,1,0,0,0,0
72,H2N2,1.5720923732537806,3.35923282538193,0.02,0,1,0,0,0,0
72,H3N2,1.7907523025741303,2.1086693028293917,0.02,0.0426,1,0,0,0,0
72,H1N1_09,1.5597565452802096,3.295330760020406,2e-4,0,1,0,0,0,0
72,H5N1,0.06984196270206808,7.9982771459074975,0.47474014037815776,0.2848,1,0,0,1,0
72,SARS,1.6403130573037366,3.790592753177685,0.0919132630456832,0.1048,1,0,0,0,0
72,MERS,1.410074075126478,9.349376347885373,0.4075005076227646,0,1,0,0,1,0
73,COVID-19_WT,2.309996220139584,4.528808183083765,0.02727348763776033,0.328,1,0,0,0,0
73,COVID-19_A,4.487289962233098,4.496072286990215,0.03046934649112171,0.9926,1,0,0,0,0
73,COVID-19_D,8.519678653901138,4.193842829006527,0.012308264709987676,1,1,0,0,0,0
73,COVID-19_O,11.098933055574804,3.1170352888442006,0.003562042267483279,0.9986,1,0,0,0,0
73,Ebola,1.787760094067991,14.235385237775384,0.578,4e-4,0,1,0,1,0
73,Marburg,1.594007285130774,0.32815049844313526,0.5676669316958851,0.035,0,1,0,1,0
73,Lassa,1.686494743133416,11.796614885454805,0.3313469287323661,0.7848,0,1,0,1,0
73,CCHF,0.005593657143334145,6.610942445595403,0.14728918950490055,0.0022,0,1,0,1,1
73,Nipah,0.4000243836060016,12.930952745350169,0.6198979056830888,0.0108,0,1,0,1,0
73,Zika,0.2788891844154857,12.177703187255249,2.22653752771114e-6,0,0,0,1,0,1
73,Mpox,1.2840594705823658,10.189231469781188,0.03895056224673896,0.046,0,1,0,1,0
73,H1N1_18,1.6310817143117076,2.4907496568046,0.03596645781755383,0,1,0,0,0,0
73,H2N2,1.5859424646636722,3.139324233512178,0.02,0.0508,1,0,0,0,0
73,H3N2,1.68724270827102,2.394863613611361,0.02,0,1,0,0,0,0
73,H1N1_09,1.5156187126207148,2.5791102280751352,2e-4,0,1,0,0,0,0
73,H5N1,0.07578614250359844,5.5852447173536905,0.5961129724633052,0.2974,1,0,0,1,0
73,SARS,1.9375084538594745,7.1145886844993,0.09098654582479483,0.1096,1,0,0,0,0
73,MERS,0.29975702564813944,13.853512237683148,0.42573947664867895,0.43,1,0,0,1,0
74,COVID-19_WT,2.8906056849706734,4.836424309554899,0.028543546791862322,1,1,0,0,0,0
74,COVID-19_A,4.0849790625612385,3.4987358787858787,0.03003468796993474,1,1,0,0,0,0
74,COVID-19_D,3.390652773948076,3.940499068341188,0.012938159727347888,1,1,0,0,0,0
74,COVID-19_O,9.664057077228197,3.2833041634258664,0.007077797912006795,0.999,1,0,0,0,0
74,Ebola,2.341376417835558,14.917193149042767,0.6164347719232819,0,0,1,0,1,0
74,Marburg,0.9282265231455213,1.2829006618144156,0.768555383825991,0,0,1,0,1,0
74,Lassa,0.06749033371508804,7.95915825681249,0.35575027996601766,0.637,0,1,0,1,0
74,CCHF,0.03235761052642122,3.668570943518032,0.1472146197061695,0.0024,0,1,0,1,1
74,Nipah,0.5633195533003316,14.108144636809897,0.48326516249874785,0.0078,0,1,0,1,0
74,Zika,0.18663395359576176,12.468109023171458,2.3502084711833037e-16,0,0,0,1,0,1
74,Mpox,1.2973902689058185,8.173197963472534,0.05104453395875859,0.3834,0,1,0,1,0
74,H1N1_18,2.5226308111757167,2.1846063873505908,0.028588573699803152,0,1,0,0,0,0
74,H2N2,1.6675652725194303,3.1861070719570392,0.02,0.0566,1,0,0,0,0
74,H3N2,1.8200832093489454,2.7900204851734873,0.02,0,1,0,0,0,0
74,H1N1_09,1.6643718558365668,2.967286266901082,2e-4,0.0102,1,0,0,0,0
74,H5N1,0.05009671967901047,7.195901378480142,0.5590888302602909,0,1,0,0,1,0
74,SARS,1.492675328095815,5.938236237679168,0.09406105479096356,0.0052,1,0,0,0,0
74,MERS,1.4445699584787142,13.203852480531824,0.4442586918059067,0,1,0,0,1,0
75,COVID-19_WT,3.0357457359964553,4.696297457594891,0.03588464345365644,0.3272,1,0,0,0,0
75,COVID-19_A,4.581705868692828,4.490043418300472,0.024008693145556894,0.9956,1,0,0,0,0
75,COVID-19_D,3.940313184095228,3.7808281174370357,0.012577388322682084,0.9626,1,0,0,0,0
75,COVID-19_O,9.217536973412923,3.218484473801612,0.006966279959088212,0.9984,1,0,0,0,0
75,Ebola,3.1960890851851396,14.683895327632229,0.623043970807923,0,0,1,0,1,0
75,Marburg,1.1893613580846214,1.6568635085888845,0.4882424277921819,0,0,1,0,1,0
75,Lassa,2.489702907207337e-5,7.8,0.3481335896224708,0.7904,0,1,0,1,0
75,CCHF,0.04531467127131903,8.773450930604394,0.1933376140414697,0.0028,0,1,0,1,1
75,Nipah,0.3854311964159684,12.77312979227596,0.5572000654846825,0,0,1,0,1,0
75,Zika,0.16113922418568644,10.859254707461732,5.260556708764322e-7,0,0,0,1,0,1
75,Mpox,1.7851196747825275,9.157979315213808,0.05335236084618936,0.2616,0,1,0,1,0
75,H1N1_18,1.9571217476503824,3.4428375355599354,0.024435514487923964,0.0846,1,0,0,0,0
75,H2N2,1.628527798198746,3.2523319637160477,0.02,0.0442,1,0,0,0,0
75,H3N2,1.6082957686801185,3.4428723405571366,0.02,0,1,0,0,0,0
75,H1N1_09,1.519453617146657,2.7684588326838657,2e-4,0,1,0,0,0,0
75,H5N1,0.02187208918089891,7.857066397055597,0.5984526775788024,0.115,1,0,0,1,0
75,SARS,2.704878188113368,6.569610166678868,0.09722966658497233,0.1128,1,0,0,0,0
75,MERS,1.3280578179744478,10.893526297948265,0.41310601921439283,0,1,0,0,1,0
76,COVID-19_WT,2.979521574675048,4.6523134452928225,0.036673574840336925,0.3326,1,0,0,0,0
76,COVID-19_A,4.334337405305574,3.870254910707249,0.02875067811329789,0.9914,1,0,0,0,0
76,COVID-19_D,5.166477190713741,3.963666519605615,0.012031822947426905,1,1,0,0,0,0
76,COVID-19_O,8.001591081778637,3.4767113559617244,0.003440894450732787,0.8266,1,0,0,0,0
76,Ebola,2.750917695591529,15.655033235297271,0.5631413673665648,0.0012,0,1,0,1,0
76,Marburg,1.6322183353933841,3.9763969197641225,0.507649731658227,0,0,1,0,1,0
76,Lassa,1e-5,13.842298497536895,0.34491519880761945,0.7792,0,1,0,1,0
76,CCHF,0.03743316132937401,13.474925641886893,0.3310796055992487,0.0024,0,1,0,1,1
