MCMC_Iteration,Pathogen_Name,R0_sampled,SI_Clust_sampled,CFR_sampled,IP_sampled,LP_sampled,InfP_sampled,k_sampled,Route_resp,Route_direct,Route_sexual,Route_animal,Route_vector
91,COVID-19_O,11.034968745600308,3.2273997058576835,4.0313243527737046e-4,3.515511765116261,2.497312844286534,3.9093242768943797,0.24739930654300846,1,0,0,0,0
91,Ebola,3.1567627706650994,14.192498356851743,0.609648310213903,8.626124919540004,12.27,6.968537398258217,0.49589926824877795,0,1,0,1,0
91,Marburg,1.0384714420140015,3.493395555827599,0.6191154281255821,6.998423790975066,6.398881560404432,2.925342803394219,0.6008860871312237,0,1,0,1,0
91,Mpox,1.2572030250829815,7.478209333465806,0.07905518401136419,7.635254087887015,3,6.014968590037844,0.16181230744294528,0,1,0,1,0
91,H1N1_18,2.8986342935426297,2.3117532487434356,0.028165581733074242,1.34,1.6019621106249418,0.9646621505927543,0.6227447274481374,1,0,0,0,0
91,H1N1_09,1.4374294365282223,2.7133409902558725,2e-4,1.774588028211869,2.4719959838504106,3.05777389269925,9.293254148822168,1,0,0,0,0
91,SARS,1.6358972237656841,13.627802919867948,0.09747306469851182,4.893753333586658,5.5,9.484,0.08596380723123057,1,0,0,0,0
91,MERS,2.3598991174687995,14.798251371344834,0.4446750219628714,7.046149130126215,7,14.500442495503288,1e-5,1,0,0,1,0
92,COVID-19_WT,3.2881018994190705,4.880261780210586,0.031145363688744092,5.79951317768538,5.311203055994972,9.923608713074088,0.7179114118713461,1,0,0,0,0
92,COVID-19_D,5.446019142055647,3.860313306438648,0.0038478081799753934,4.622421961076868,4.32738130903795,5.918401044904792,0.5246137207137107,1,0,0,0,0
92,COVID-19_O,8.584797122431386,3.3977024023187297,0.002702200624768254,3.3155931963105565,2.5353521888147537,4.115651237882681,0.21670413730832677,1,0,0,0,0
92,Ebola,2.159342192786018,16.274470458126785,0.6074149284208616,8.676589234463345,11.05252599331784,7.259094960982834,0.4529100689094303,0,1,0,1,0
92,Marburg,1.5503425428139388,8.005711159173087,0.6069840321852157,10.083334741089663,6.359371105407678,2.892399876591069,0.6212435336015781,0,1,0,1,0
92,Mpox,1.3034740202017692,8.065766248598692,0.04972681621961405,9.485138755307217,3,9.084381986967461,0.22596627001190792,0,1,0,1,0
92,H1N1_18,2.5548363254170035,2.0661716314496954,0.026424508203387116,1.34,1.5657563091269655,0.8696080774587248,0.6415863291767875,1,0,0,0,0
92,H1N1_09,1.4927002578163369,2.9933079721945957,2e-4,1.672534473603982,2.4241831915952545,3.7854769062664606,7.225109923945808,1,0,0,0,0
92,SARS,1.889984751923105,10.227195118274128,0.08995117770408938,4.3417050708165155,6,9.484,0.16979196742504957,1,0,0,0,0
92,MERS,0.5768959592608529,13.88615777723507,0.4330898804413452,7.644470606872593,7,11.811581924383436,0.07987676087469626,1,0,0,1,0
93,COVID-19_WT,2.9073208594379936,4.739393409900996,0.032162897687437964,6.33322537064439,5.561981419047076,9.019151368246915,0.3959146523649853,1,0,0,0,0
93,COVID-19_D,6.936116724266419,3.6502204480159053,0.010849970094227172,4.902617867269363,4.483543343824253,7.34152109511575,0.27811592993822654,1,0,0,0,0
93,COVID-19_O,12.223771622262737,3.043734433876208,0.00443182312993505,3.34659767285738,2.6327767418724646,4.4178915043654765,0.33578299680637924,1,0,0,0,0
93,Ebola,2.010667643903427,15.409651939342478,0.578,8.493323488809642,9.912554040037456,7.566397032670493,0.5893818416645363,0,1,0,1,0
93,Marburg,1.6061284769631081,4.792400536841427,0.6433647285339924,5.343825214383806,6.02098561565371,3.038485589706446,0.6003516554314993,0,1,0,1,0
93,Mpox,1.2836176311602456,7.129733440118895,0.059595194275985086,9.541285497747484,3,9.385669732972662,0.4358798418065725,0,1,0,1,0
93,H1N1_18,2.3220444352348992,2.9376840654584484,0.023326651878233302,1.34,1.6369193497660803,1.1546948058246544,1.2796845522960132,1,0,0,0,0
93,H1N1_09,1.691582087062537,2.820212386892732,2e-4,1.6434604754547673,3.0960911293601803,2.418408706624198,7.020488523721683,1,0,0,0,0
93,SARS,1.178213721041733,11.571854039669185,0.09090441335353165,4.23788433732489,6.1033333333333335,7.874904244845359,0.056215384784966974,1,0,0,0,0
93,MERS,1.3815458303778634,8.995592708871937,0.37294684842759523,5.944297879929972,7,16.285355947278564,0.03615707501378001,1,0,0,1,0
94,COVID-19_WT,2.8256675848468724,4.702068815550132,0.028571815891877524,5.163257846611327,5.465046233744974,9.364862456871005,0.49968271850996987,1,0,0,0,0
94,COVID-19_D,6.184841747118493,3.7503526671001026,0.020003482031719345,4.640332310854926,4.420900760172649,5.368423357595483,0.8035543144561894,1,0,0,0,0
94,COVID-19_O,9.955606600485133,3.380129853937579,0.0015392739215538593,3.381765436042778,2.7063506743608774,4.2368451421617745,0.2075488363095258,1,0,0,0,0
94,Ebola,2.8313736755749446,14.891663389150017,0.6013384003740202,8.354659970554117,9.744110949112745,8.237266432764882,0.7096812770296393,0,1,0,1,0
94,Marburg,1.054168229797739,18.144857199894524,0.6214031905331854,4.95569563073342,6.493936438238166,3.0367990739380937,0.5461223965097847,0,1,0,1,0
94,Mpox,1.2617314866609863,7.4132798359341745,0.05822493587706667,7.486337581792479,3,8.84147586994423,0.7751069767634631,0,1,0,1,0
94,H1N1_18,1.6757446367905748,2.417039957029922,0.02199364736076055,1.34,1.57648492506179,1.0180742330823604,0.7116652180479832,1,0,0,0,0
94,H1N1_09,1.4934379745921673,3.0193917179080687,2e-4,1.6526879909799175,2.2808645740475018,3.1566139624253484,8.291967840184315,1,0,0,0,0
94,SARS,0.6880422862068327,4.305136009784705,0.1021374497887627,3.954346027113389,5.6033333333333335,10.944,0.14829934238748818,1,0,0,0,0
94,MERS,0.6461950757591337,12.239088242950142,0.4316951351917951,6.492047885337175,7,18.624756307759945,0.057661899529456155,1,0,0,1,0
95,COVID-19_WT,3.6315761026995146,4.908570787664811,0.02553948495042674,6.1972007041894255,5.382417574512163,9.038819798855354,0.7705182262657517,1,0,0,0,0
95,COVID-19_D,5.771362467954631,3.413863254788459,0.013293598020920115,4.651322397574799,4.493093376163604,6.4379839222205275,0.7171632939855044,1,0,0,0,0
95,COVID-19_O,7.383643004230493,3.2639861476727394,0.004865345616522145,3.4294002789042106,2.5274742778073724,4.205300613911253,0.3317548478805969,1,0,0,0,0
95,Ebola,2.703723392411596,13.715164804602555,0.578,8.69689527513357,10.86389773837482,7.574116656353343,0.5606906920351387,0,1,0,1,0
95,Marburg,1.0537789019550512,10.876440583703756,0.6369036154215871,7.6420184297716425,6.493656064480766,3.163646603499644,0.5249694697668813,0,1,0,1,0
95,Mpox,1.3162685774070564,11.056031405346232,0.05276539352642426,8.16224548767353,3,6.130276706217503,0.27173086136261626,0,1,0,1,0
95,H1N1_18,2.500263402119445,3.455940027027243,0.018971104824883317,1.34,1.5900193252758363,1.0606625168813684,0.6750914609898964,1,0,0,0,0
95,H1N1_09,1.4668381581065721,2.9318649625898714,2e-4,1.7454227193499259,2.515676410254518,2.1225865027552753,6.564189093384979,1,0,0,0,0
95,SARS,1.5428363434859835,9.625759601475112,0.09529955766299344,4.444247681841137,6.706666666666666,10.994,0.10999038162719475,1,0,0,0,0
95,MERS,1.2999565758726899,10.590173097156015,0.4425139770843591,7.282607831402223,7,15.740096780130598,1e-5,1,0,0,1,0
96,COVID-19_WT,2.446776981920281,5.0730479696758835,0.027002073033817943,6.7838885999161125,5.612778149111643,9.072946550975875,0.6213278727830208,1,0,0,0,0
96,COVID-19_D,4.156126810435574,3.5581067336981653,0.024216734815639122,4.5492858670774154,4.558222059389807,6.204558930162258,0.794982844931433,1,0,0,0,0
96,COVID-19_O,10.083368395357663,3.259969982898165,0.0038008262199079185,3.5264378344450575,2.6282082763438157,4.3858237066090275,0.2432621635322148,1,0,0,0,0
96,Ebola,3.305180338226695,15.09605913115211,0.578,8.48081493516293,10.88496024532042,6.201546525010102,0.23590530737802756,0,1,0,1,0
96,Marburg,0.9487009689294312,6.162653979391731,0.6176755028913175,6.903170403957015,6.610878834419585,2.748802179547227,0.6473737933333781,0,1,0,1,0
96,Mpox,1.3165820361464178,9.616395148544775,0.04046128033294033,7.141295607370607,3,4.201515632672628,0.4255077290559415,0,1,0,1,0
96,H1N1_18,2.1253168915285587,3.138435791253025,0.01929508147112531,1.34,1.6260000117229807,0.8581449510433119,0.7759021549647726,1,0,0,0,0
96,H1N1_09,1.5319989838348866,2.9805063715921998,2e-4,1.6778831057947154,2.5529543733139497,3.67034730921274,8.222237013884442,1,0,0,0,0
96,SARS,1.113938651647515,4.461537262083596,0.08666282153378502,4.4400930646033805,5.5,6.069303192167494,0.18333849627731524,1,0,0,0,0
96,MERS,1.4310019229638642,13.99415028440392,0.4208194360535542,6.017402446576995,7,12.559298794929017,0.05667838393331425,1,0,0,1,0
97,COVID-19_WT,2.8920444291293377,4.622014151108732,0.027919867097116816,5.634345009611917,5.48103452971062,7.535340670811679,0.41501406678583785,1,0,0,0,0
97,COVID-19_D,6.309839870019457,3.3584263517943356,0.010280291096134033,4.982946044255406,4.52998994120314,6.866879101010713,0.5864348770587383,1,0,0,0,0
97,COVID-19_O,8.58302762232994,3.194620923469128,0.002705666491813042,3.453305386079775,2.6944655865490046,3.9561553109780223,0.16053494314846892,1,0,0,0,0
97,Ebola,5.192036905961229,15.098043323373496,0.578,8.174991688997292,10.936910028817792,5.2202448402450425,0.8221658151199822,0,1,0,1,0
97,Marburg,1.2344590717695973,19.00933510267718,0.6392932194004839,8.342223198968995,6.3242187215171874,3.0190830084763185,0.5741436700136966,0,1,0,1,0
97,Mpox,1.8174235461406854,7.9272008972911125,0.08448551065655241,7.363072356920181,3,4.301820194954753,0.232981494963108,0,1,0,1,0
97,H1N1_18,3.2532021642974587,2.8424739022527223,0.022929409118875515,1.34,1.6323325229487609,0.9277716847432925,0.8865361929127056,1,0,0,0,0
97,H1N1_09,1.7080769588328972,2.5521478418142594,2e-4,1.4831535852168334,2.4973941946606817,5.093638966356697,7.282533930175465,1,0,0,0,0
97,SARS,2.383312907290578,5.748652523127724,0.08559217745337365,4.149504198650331,6.5,9.737044508681782,0.22693262337711992,1,0,0,0,0
97,MERS,1.531953611735405,13.057348914992273,0.39949553860030174,6.369872335000752,7,17.73932954795779,0.04000351648730686,1,0,0,1,0
98,COVID-19_WT,2.963200836921036,4.742006045554783,0.031018891716673953,6.325411196379106,5.489677680930052,9.27060130525721,0.5304831747601304,1,0,0,0,0
98,COVID-19_D,4.571192720081657,3.8377246592531113,0.01983686429124674,5.002871722919634,4.275913170012524,5.012978025365827,0.563391744456931,1,0,0,0,0
98,COVID-19_O,6.619917848362365,3.2640391054256113,0.00664026879188722,3.411308618858306,2.6665014259274273,4.138351045472356,0.4365758758916418,1,0,0,0,0
98,Ebola,2.5517323383202517,14.859841208546936,0.578,8.478738500415828,10.793202544019149,5.81489452147207,0.26425697820623834,0,1,0,1,0
98,Marburg,1.1455569887986075,14.333898927364867,0.6221150871971002,6.550122433001027,5.948991643983999,3.176221466616773,0.5865039784425501,0,1,0,1,0
98,Mpox,0.8,7.3463573305618075,0.06478893428671197,6.148853444654418,3,6.991072072508194,0.32876586806951125,0,1,0,1,0
98,H1N1_18,1.970491858078169,2.931326427405152,0.0165516347270793,1.34,1.5571226840890033,0.9097281493304703,0.6302550863943902,1,0,0,0,0
98,H1N1_09,1.4841201282636172,3.304168889370598,2e-4,1.6025993175933895,2.6438872747977973,2.1431078617422923,6.8129216268206,1,0,0,0,0
98,SARS,1.1564732364146477,7.605848143769374,0.09719696177906471,4.442327899888937,5.6033333333333335,8.015791410724974,0.184273425370541,1,0,0,0,0
98,MERS,1.5906962886698814,12.469364128666342,0.33679936358050827,6.829243388403707,7,13.576347391077922,0.034922910971847354,1,0,0,1,0
99,COVID-19_WT,3.145267173730928,4.808900988131112,0.0258200096600881,5.4706852294507025,5.666723613242878,9.921233970130498,0.47966939837581374,1,0,0,0,0
99,COVID-19_D,6.554482869325198,3.610432634842806,0.029331785497209342,4.643799312541604,4.327390436372601,5.34967705220608,0.6230212539193446,1,0,0,0,0
99,COVID-19_O,9.255550580362621,3.2486647706368146,7.804643569038811e-5,3.2539129372537174,2.4628881077896647,3.8413715931034313,0.3977721153490067,1,0,0,0,0
99,Ebola,2.629811353182371,15.531131154071412,0.5922602189061521,8.152533772391374,12.27,7.894392830281637,0.7897893493542271,0,1,0,1,0
99,Marburg,1.587301794220898,4.194645356869497,0.5984441962974503,5.952853987442923,6.872739138852537,2.9926003130675434,0.5767832217918455,0,1,0,1,0
99,Mpox,0.8,8.28487889434239,0.07381911022676062,6.431901050086365,3,6.529682647552919,0.36831943213031726,0,1,0,1,0
99,H1N1_18,1.7944141488362633,3.2254351222584376,0.028403148524167487,1.34,1.603331520825726,1.1992516906520807,0.940826646635952,1,0,0,0,0
99,H1N1_09,1.5221961605217165,2.883504875588944,2e-4,1.7383724411569887,2.4003732714570236,3.059152659807471,7.853848059937921,1,0,0,0,0
99,SARS,1.2567717256886664,11.438518785626211,0.0964742607456244,4.609381646401063,6,9.267968856549459,0.1585348470946661,1,0,0,0,0
99,MERS,1.3504221359300987,13.114249179842307,0.3747366524800003,6.6736920539791305,7,11.741638785222092,0.030336557949926533,1,0,0,1,0
100,COVID-19_WT,3.3057161292586184,4.397366136573709,0.033575459066816256,5.264506376093065,5.494039416950497,6.839523906538732,0.5629327264615508,1,0,0,0,0
100,COVID-19_D,4.272056499717772,3.946058599477211,0.02190640413512341,4.682012205899523,4.471163592313527,6.191389114886372,0.8578076230335732,1,0,0,0,0
100,COVID-19_O,8.108668022461307,3.5098131738304263,0.0070448226824800795,3.429254838217778,2.45435743188711,3.7357388562776586,0.09629198711141372,1,0,0,0,0
100,Ebola,4.0194376224902175,13.815581227524337,0.6020626766784538,8.445304551743455,12.27,8.244736803829207,0.5580398802830073,0,1,0,1,0
100,Marburg,1.5429625821861483,10.532514570496708,0.62585711539517,7.008798629593153,6.770975645942044,3.295392246907017,0.6102954472236661,0,1,0,1,0
100,Mpox,1.7764020482598033,8.157346151490518,0.041940197849721174,7.59305324467354,3,4.550299448404549,0.5527870861906475,0,1,0,1,0
100,H1N1_18,3.001473265797413,3.5339640004979906,0.030896278109908276,1.34,1.6611207230386649,0.8506561169866573,0.7095331105721661,1,0,0,0,0
100,H1N1_09,1.6390379841986151,2.908002729120567,2e-4,1.8403486671908271,2.4745762739544617,2.3269705958848776,7.292662074912865,1,0,0,0,0
100,SARS,1.508281764094299,9.597355156244946,0.08965473508649337,4.4226810902751454,5.5,9.05,0.1330771973516246,1,0,0,0,0
100,MERS,1.701744529236358,9.382272034722531,0.3917142467770935,6.444530931524344,7,15.221658246084074,0.02223740368153787,1,0,0,1,0
101,COVID-19_WT,3.0269845814383762,4.723357253844322,0.027168034288994725,5.844761939310921,5.33070892923689,12.180835610412336,0.7712928899685816,1,0,0,0,0
101,COVID-19_D,5.233078921182038,4.196415644034767,0.016481267701818264,4.547199298550978,4.373104216518275,6.642188554730423,0.751646576164959,1,0,0,0,0
101,COVID-19_O,13.013929504535504,3.2378913950352817,0.003255496689036279,3.4081767952628317,2.4931753825016667,4.160661377391208,0.1795667228668676,1,0,0,0,0
101,Ebola,1.9682028883047298,13.971883393632254,0.5968016512369119,8.30595567274122,11.075574358610995,5.3339908136676275,0.48160913704393915,0,1,0,1,0
101,Marburg,1.099811509687071,6.251171902847533,0.5741412068747842,6.479608194517279,6.658319790445408,2.964329304363812,0.5434474684968073,0,1,0,1,0
101,Mpox,1.322963469768819,11.382160546211715,0.054390867929639354,9.189257189563136,3,7.574082199070181,0.3576895256327496,0,1,0,1,0
101,H1N1_18,1.7334408090283526,2.6583835140002776,0.026887423149898386,1.34,1.5925526781017079,0.7913403899537752,1.0874430708186227,1,0,0,0,0
101,H1N1_09,1.6744990048620547,2.1115992325466673,2e-4,1.7903061350046263,2.516252054275092,3.1267025562338207,8.327108455368306,1,0,0,0,0
101,SARS,1.4165619486569567,3.724949904855463,0.0959757231558484,4.373064235458026,5.6033333333333335,13.43,0.23485851524905565,1,0,0,0,0
101,MERS,1.3828656909938015,7.10077168311504,0.30449355201191725,5.8571720867616195,7,16.567353234919647,0.016006372580366295,1,0,0,1,0
102,COVID-19_WT,2.7855907883728306,4.735451001486956,0.02291818569053819,5.256858841978661,5.5445404420290005,8.587278369957088,0.6620439878819484,1,0,0,0,0
102,COVID-19_D,4.87341514064423,4.194228662627225,0.0018227702477945234,5.049819998449293,4.478579628507556,4.397913055064925,0.5921637065263063,1,0,0,0,0
102,COVID-19_O,11.245512570139086,3.2146552297726902,0.0022892981722534354,3.5159628887721075,2.6635634406714015,4.538561976273983,0.09416607816762085,1,0,0,0,0
102,Ebola,3.710220452978707,13.66462090237394,0.578,8.607232644394484,9.586831833462778,5.453522190460912,0.995013207851138,0,1,0,1,0
102,Marburg,1.1696818032855656,16.5705415808418,0.625791079172207,6.988072339635339,6.666411910339903,2.724328854516188,0.5650268888076674,0,1,0,1,0
102,Mpox,1.836476173427013,10.235276919061683,0.05966703198107767,6.873869199760539,3,6.176798003044702,0.31346249039241103,0,1,0,1,0
102,H1N1_18,2.350487949508928,3.0376414716772606,0.017022513356959437,1.34,1.6373256067970101,0.8659028154166678,1.6205497396063129,1,0,0,0,0
102,H1N1_09,1.775937302882171,2.844826598582752,2e-4,1.663988092250601,2.523673302889954,3.2991172537945985,6.539088553499964,1,0,0,0,0
102,SARS,1.3048661500270535,11.847447661487978,0.09735668077826233,4.736071521740359,6.1033333333333335,7.2905241995165,0.19730568152658268,1,0,0,0,0
102,MERS,1.3796493318714096,9.985216907016211,0.4654216610819101,6.019502184954076,7,18.4356961268448,0.06690804852685917,1,0,0,1,0
103,COVID-19_WT,3.238308977901677,4.968910599531017,0.02767259210485215,5.040972730556284,5.7977662173669335,8.398945771497184,0.6055995198208601,1,0,0,0,0
103,COVID-19_D,4.514377899261147,3.8274373586852137,0.005248596207714156,4.522925644787564,4.2753620694979,6.481641834877679,0.6869998527737339,1,0,0,0,0
103,COVID-19_O,10.378300352388644,3.2645245545057584,0.004242613874912466,3.2862520367423667,2.572557468437784,3.944344225570022,0.12168819991991423,1,0,0,0,0
103,Ebola,2.0877669962981815,14.765905465713317,0.578,8.197048785953061,11.029830029289101,8.3825,0.24381247927936628,0,1,0,1,0
103,Marburg,1.0452608258494984,11.261444568319266,0.6544514745763284,6.292396384233955,6.538383377995773,2.865936784065629,0.5321161343521216,0,1,0,1,0
103,Mpox,1.312946237773855,7.746073496548348,0.06126135959081483,8.946237122671027,3,8.188299059252458,0.17142800622436533,0,1,0,1,0
103,H1N1_18,1.7411273991517577,2.510682747485063,0.025166737569890872,1.34,1.5230414243199375,0.9866453277686598,0.6207003874716459,1,0,0,0,0
103,H1N1_09,1.5072733789762984,2.6120808675509104,2e-4,1.8256461577809702,2.3819540047101913,3.435481268315996,6.047965411520417,1,0,0,0,0
103,SARS,1.2042810186027455,4.417265000959639,0.09516060115439913,4.483193337005786,6.1033333333333335,5.021309128204855,0.151339630992737,1,0,0,0,0
103,MERS,0.6141602897160863,11.871621676377757,0.4059090699228647,6.781149876509431,7,17.249036532579996,1e-5,1,0,0,1,0
104,COVID-19_WT,3.2246664016939524,4.74402609701903,0.023351678569044715,5.990364890365431,5.693464155235668,8.358367101306833,0.48685309445564195,1,0,0,0,0
104,COVID-19_D,5.241108444892702,4.2091940652529924,0.003960848901301069,4.993301292345889,4.311790076212712,5.807768395065395,0.6279125203326618,1,0,0,0,0
104,COVID-19_O,9.65655891994246,3.1651611213439286,0.008469502153339524,3.375457219597975,2.7053537496260436,4.148327217963966,0.462727901866215,1,0,0,0,0
104,Ebola,1.8562874137646508,14.664063916441332,0.612898752512069,9.155142152054857,10.916197859566182,5.450957616436137,0.09031356017625201,0,1,0,1,0
104,Marburg,1.329313235407784,6.155115190633153,0.5859603463227256,8.345178338730541,6.3774566861325495,2.8425925710153903,0.5900994040574017,0,1,0,1,0
104,Mpox,1.7790277340180523,8.018452612349313,0.07305330101779833,7.699602902482408,3,10,0.1466385972150942,0,1,0,1,0
104,H1N1_18,1.7953558910226886,2.709170221706502,0.029217129755486154,1.34,1.53673222683588,0.6742008877721563,0.9319142146860088,1,0,0,0,0
104,H1N1_09,1.6509639509997887,2.7742428600209372,2e-4,1.8457960079706175,2.6542348645088434,3.377145320998245,6.410484070993397,1,0,0,0,0
104,SARS,1.765014943479548,3.8375873301362535,0.10394667354839869,4.981284393965154,6.206666666666666,13.814,0.2531574121042667,1,0,0,0,0
104,MERS,0.5131135741327391,9.88403471310173,0.39828016164956326,6.252086823365923,7,13.534777696979368,0.037924164084237544,1,0,0,1,0
105,COVID-19_WT,3.1377319534504315,4.68511073658764,0.02467589209674093,6.3297658849800795,5.230588757133287,10.154807071825585,0.5481047458040349,1,0,0,0,0
105,COVID-19_D,4.5418785983603644,3.9433668199153074,0.025809439048866484,4.566138080882626,4.388768752365691,7.728403404718682,0.4746031810716572,1,0,0,0,0
105,COVID-19_O,10.895883717801139,3.1022245431976723,0.0028996656084900175,3.34321187418864,2.84769478755181,3.9479888283965296,0.07325451613074441,1,0,0,0,0
105,Ebola,3.5027004105409865,14.649932008759935,0.5981049408982606,8.03095285159888,9.473684932668398,8.193611317594165,0.13404282930616276,0,1,0,1,0
105,Marburg,0.8349243857770883,4.848683918388033,0.6272315376113752,6.672846787075031,6.3185127345290955,2.6706863901495845,0.6801902178432577,0,1,0,1,0
105,Mpox,1.3279462704103917,8.135813693552112,0.06370011212033039,8.801387230938278,3,10,0.40847785411154125,0,1,0,1,0
105,H1N1_18,1.7448783213246075,2.2737684960467552,0.02298058941387729,1.34,1.5712922359570518,1.3179542360812067,1.0198153443731017,1,0,0,0,0
105,H1N1_09,1.589551716414114,2.212819400124868,2e-4,1.8064316722195246,2.8828635224034875,3.3737031239667936,7.002025003569201,1,0,0,0,0
105,SARS,1.549187364851714,5.806184014732139,0.08213013528819871,4.057639692607463,5.6033333333333335,6.3539103496744165,0.13941681676533046,1,0,0,0,0
105,MERS,0.5524926624940605,9.395658159742936,0.3768398550557348,6.857041918613794,7,16.268149541252118,1e-5,1,0,0,1,0
106,COVID-19_WT,2.756956577595878,4.619710579033393,0.02797627963869418,5.013418938454604,5.605295550792041,8.588930952384224,0.36006232458530235,1,0,0,0,0
106,COVID-19_D,5.028280205950643,3.6692112773857213,0.013816903430141681,4.187296444095803,4.301951217374915,6.86435267279884,0.8009791516231991,1,0,0,0,0
106,COVID-19_O,11.082111493919141,3.190040317659657,0.009220708906659835,3.4463679959550797,2.851346467467468,3.8130950474030003,0.23886980548893652,1,0,0,0,0
106,Ebola,1.8493037998465462,15.752348386837518,0.578,8.836319530275574,12.27,5.636053539859285,0.9014961849751915,0,1,0,1,0
106,Marburg,1.3367268449236596,10.36597559630234,0.6178119132343456,7.134217809857567,6.568872833925063,3.6604610443791525,0.5940141508539369,0,1,0,1,0
106,Mpox,1.3388579866868904,8.089732226410751,0.037588855066085065,8.43965375903314,3,6.528719041317679,0.35287623273495516,0,1,0,1,0
106,H1N1_18,2.5832341254415785,3.5847640449622507,0.018136270852129627,1.34,1.7061924685362313,0.8929468573235,1.013119444468324,1,0,0,0,0
106,H1N1_09,1.5078213984572924,2.5900133985102003,2e-4,1.708456333752266,2.570604765805756,3.5581693908215417,7.133061451617481,1,0,0,0,0
106,SARS,1.762227388880999,8.693629496824393,0.0904682629914351,4.237196043179612,5.5,10.04932912090043,0.16573612051897585,1,0,0,0,0
106,MERS,1.4635883776371763,10.448224560946016,0.40111232327088103,6.084529381122189,7,14.154940938555708,0.028486010162479904,1,0,0,1,0
107,COVID-19_WT,3.177126005149284,4.794094602267001,0.025425747921058835,5.666717525766066,5.4676860710365895,8.670320618727512,0.599074086089741,1,0,0,0,0
107,COVID-19_D,5.783761830428674,4.189016608286504,0.0035910734247013936,4.771665297800504,4.471683520796724,6.213206451189833,0.3905809684090263,1,0,0,0,0
107,COVID-19_O,11.73793350508248,2.8783385986232197,0.003667607127262305,3.459587765867175,2.5665850635465493,3.6203693722704573,0.155287627587136,1,0,0,0,0
107,Ebola,3.1131775784420026,15.26944237060642,0.6053487481561666,8.852033912999863,11.257382544711817,6.0318683383246245,0.17146701541580134,0,1,0,1,0
107,Marburg,1.5812537864641834,9.642108789682295,0.6105229997587976,5.348513899211706,6.448107583285498,3.2344302938592144,0.599327500986076,0,1,0,1,0
107,Mpox,0.8,10.908250503295307,0.025861286084596598,8.252586366416226,3,7.47268447698763,0.28748996921307535,0,1,0,1,0
107,H1N1_18,2.4435381631834945,2.3018343946505335,0.026129170408986074,1.34,1.6114721775001288,0.5960023040450185,1.2985115462331878,1,0,0,0,0
107,H1N1_09,1.626858066785925,2.6013899835872416,2e-4,1.7030752506245168,2.7773648600106093,3.143560870713262,6.0069469406888825,1,0,0,0,0
107,SARS,1.7269760118206616,5.794519173223657,0.08870016827739785,4.772501993784072,5.6033333333333335,12.404,0.20059410639201064,1,0,0,0,0
107,MERS,0.5619184384505863,8.040029972659587,0.3796629255909379,5.63295412718169,7,11.521309665392211,0.06054676725347469,1,0,0,1,0
108,COVID-19_WT,3.1295347763853485,4.9774585220375736,0.022113438416405923,5.667220627301588,5.4264672740046365,9.66288957257585,0.6445160871088398,1,0,0,0,0
108,COVID-19_D,4.259802773260007,3.6544784651773945,0.005257827447297355,4.799984645722778,4.405244361830142,6.016038077550446,0.566498522969852,1,0,0,0,0
108,COVID-19_O,9.699625077342466,3.142470387389118,0.007422361970702989,3.245282408116353,2.7575478592701277,3.750399791825712,0.19696010730097893,1,0,0,0,0
108,Ebola,3.5804195967709664,14.66307826568865,0.5924787333688362,8.414475700056602,10.96483753148921,8.122594887023158,0.4052068336605184,0,1,0,1,0
108,Marburg,1.0069280283207804,11.798342271458129,0.6196655954228786,9.409439228746326,6.7819255929043925,2.6029279371057643,0.517921427902828,0,1,0,1,0
108,Mpox,1.7608342243405377,6.971521406438373,0.01960687514999059,9.234415343152586,3,6.900477637858179,0.41771778006312343,0,1,0,1,0
108,H1N1_18,1.7902075270735718,2.9621297133006164,0.030032675691222307,1.34,1.5622039315501859,1.6617791333579575,0.7034088350093415,1,0,0,0,0
108,H1N1_09,1.6115340263446603,2.233151008378374,2e-4,1.6908005966982287,2.5767674250752797,4.860355009992798,8.025298707988252,1,0,0,0,0
108,SARS,1.4118596098790137,4.21482477451173,0.10870212951616039,4.511432324734017,6,6.064163002510214,0.13261550443792058,1,0,0,0,0
108,MERS,0.45079695426354166,12.175817382794753,0.4042237440110961,5.360608340476969,7,16.977685991457644,0.05451179623496023,1,0,0,1,0
109,COVID-19_WT,2.6602183055892414,4.52817314888477,0.02244128246296613,5.034468805099014,5.393898147835763,9.503764666657068,0.5547288644422916,1,0,0,0,0
109,COVID-19_D,3.3378302898886343,4.016339056537322,0.021132706946112183,4.589512045690006,4.311882161455983,6.376643449847646,0.589979995864716,1,0,0,0,0
109,COVID-19_O,11.401193320749192,3.190719546103298,0.00243952627498292,3.6406544172849498,2.7973166109751784,3.8303182650974734,0.15331599396429188,1,0,0,0,0
109,Ebola,1.6958860810882246,14.506704774476237,0.5857582708840178,8.796298013892416,11.19459717878907,7.778533414930207,1.3441094455176636,0,1,0,1,0
109,Marburg,1.0239066248293627,13.319284791125893,0.6164330457675576,6.794163876498084,6.69513868671714,3.143800804262142,0.5856289273737637,0,1,0,1,0
109,Mpox,1.3041032534602124,10.201465295539405,0.05538423398069107,8.50828760452059,3,5.351417323564563,0.23277056322859757,0,1,0,1,0
109,H1N1_18,1.7905276019432317,2.9843116211363263,0.025963642735162707,1.34,1.5484950243015414,0.9129999595287202,1.0232290900164123,1,0,0,0,0
