MCMC_Iteration,Pathogen_Name,R0_sampled,SI_Clust_sampled,CFR_sampled,Presymp_Proportion_sampled,LP_sampled,IP_sampled,InfP_sampled,k_sampled,Route_resp,Route_direct,Route_sexual,Route_animal,Route_vector
156,H1N1_18,1.9200853467797543,2.7132241714309884,0.022663578048720462,0.0414,1.5581300219829122,1.34,1.0471980207706453,0.8530892701396421,1,0,0,0,0
156,H1N1_09,1.4855262367290105,2.7160145709821206,2e-4,0.0874,2.7373373816708493,1.4963482692294483,2.8218424457997355,7.468004645877148,1,0,0,0,0
156,SARS,1.95669954731406,6.353139559360753,0.0717204881632974,0.1082,5,3.9257836467374285,8.729097262306416,0.08426937096841053,1,0,0,0,0
156,MERS,0.459134856436718,13.216142115422334,0.3464463876894872,0.511,7,6.349151466145354,12.700350945517476,0.022275209206868873,1,0,0,1,0
157,COVID-19_WT,3.5887473223937576,4.794706625421173,0.024051565739257492,1,5.257703626974912,5.773871479984733,11.228318788286497,0.9271884196894169,1,0,0,0,0
157,COVID-19_D,3.3504165580083507,4.189511339914198,0.01786477878929469,1,4.451556569076591,4.512700195600329,6.957562756630187,0.5538165928701558,1,0,0,0,0
157,COVID-19_O,9.752435945056869,3.327832231398218,4.3461852091968977e-4,0.8222,2.7490770786082654,3.5845867581041957,4.144864681727229,0.26700087907426484,1,0,0,0,0
157,Ebola,2.844089184717269,14.86741700472247,0.578,0,12.27,8.687361101546067,5.141984658671963,0.6643456743426629,0,1,0,1,0
157,Marburg,1.5647131814927697,4.5647696983420145,0.5876892619301294,0,6.468596763632074,9.8260934859439,3.3059323690610474,0.6401335761307906,0,1,0,1,0
157,Mpox,0.8,7.379380826510002,0.07038867031387856,0,3,6.442834413831596,8.214430737811485,0.17520900464547967,0,1,0,1,0
157,H1N1_18,2.150280184310582,3.4510514596335056,0.02511131827200589,0.089,1.6621403292952135,1.34,1.0558901965244083,0.8862399325430299,1,0,0,0,0
157,H1N1_09,1.5264878648545799,3.1436160860112734,2e-4,0,2.85491179150113,1.7929817857263055,3.0981016373890102,12.948686041916428,1,0,0,0,0
157,SARS,1.766732238069969,6.761729128548294,0.09239641496233218,0.1068,5.6033333333333335,4.137264518472059,9.484,0.1302266397213968,1,0,0,0,0
157,MERS,1.6008588378641093,13.111809578426813,0.4410447672251674,0.0022,7,6.958437319639708,18.747086989040092,1e-5,1,0,0,1,0
158,COVID-19_WT,2.875137162333581,4.801953963805534,0.026442950453594218,0.8876,5.459222895001251,6.94,9.840148792761914,0.5911609676472874,1,0,0,0,0
158,COVID-19_D,4.254437407091246,4.1712847083497895,0.01095848267864757,1,4.417525882646282,4.675834401376581,6.759095249204028,0.45407183105444426,1,0,0,0,0
158,COVID-19_O,11.448500104711014,3.1954661853568447,0.007228710830640845,0.4052,2.822862543917516,3.2868585086917657,4.018463063953115,0.17857745594994723,1,0,0,0,0
158,Ebola,3.695923956341112,15.414305584325035,0.6283098230357738,6e-4,11.08913211069266,8.081171202213806,7.840741202547456,0.8114121248969007,0,1,0,1,0
158,Marburg,1.0897244921458433,5.549337478519618,0.6215338128661173,0,6.176803741598129,6.550970485920219,3.349304578290304,0.637088617455005,0,1,0,1,0
158,Mpox,1.812878811488009,6.900006702643364,0.05343313944673186,1,3,8.099680150894764,6.834903630282419,0.11503998407441154,0,1,0,1,0
158,H1N1_18,2.6530420120598754,2.437413927207185,0.024908404577474855,0,1.5881432928436738,1.34,0.9807591807393702,0.6236849655863165,1,0,0,0,0
158,H1N1_09,1.6426568452842496,3.283509852873802,2e-4,0.1498,2.14539256937698,1.5827418999803957,3.58456420636196,7.978733052990308,1,0,0,0,0
158,SARS,1.5127693769129338,15.01214687506414,0.09087693438039582,0.006,5.6033333333333335,4.1171653614056885,7.490606907171605,0.1729181297357451,1,0,0,0,0
158,MERS,0.35821290468395706,9.621325032932054,0.35059539287687597,0,7,6.703227760642362,19.254088169281808,1e-5,1,0,0,1,0
159,COVID-19_WT,2.8776323338265763,4.876720022766145,0.02917531812980652,0.893,5.586182763190106,6.72603148433539,10.549429516951646,0.49126493972212254,1,0,0,0,0
159,COVID-19_D,3.972810619288126,3.900004425106327,0.024043166550954207,1,4.460675740061898,4.550694354672693,7.231285205162387,0.38170694300148883,1,0,0,0,0
159,COVID-19_O,7.173205912843138,3.0755777756582083,0.008086118497434874,0.9998,2.6924022394456504,3.5402016693712945,4.288684849163494,0.09943897220182979,1,0,0,0,0
159,Ebola,1.9326187490751536,14.435976160327492,0.6008487070324545,0.002,11.010669163288828,8.915495554811406,6.946117861713763,1.039965605379908,0,1,0,1,0
159,Marburg,1.6314981600312035,3.1521977682873015,0.617253176296133,0.034,6.377756778749585,6.3681620551062785,2.861579957389443,0.5574444790347689,0,1,0,1,0
159,Mpox,1.7250945854342852,7.893829826916293,0.0363876977910522,0.3486,3,9.53074989208208,5.894516560435697,0.26076748217186846,0,1,0,1,0
159,H1N1_18,2.7780232046012268,2.7811483468617753,0.027822272074731338,0,1.5968025591912762,1.34,0.4804926241598539,1.1284265056770102,1,0,0,0,0
159,H1N1_09,1.631245455942977,2.4812759301817247,2e-4,0,2.6937940890539354,1.447684290527957,3.553671596566241,7.738317636476595,1,0,0,0,0
159,SARS,1.3089362813647143,10.662391159815158,0.0971749512845973,0.108,6.6033333333333335,4.9529219395812225,9.434000000000001,0.2121055550032958,1,0,0,0,0
159,MERS,0.8155455856345966,12.905246658483637,0.46330782043846536,0,7,7.295951004822066,16.40604544807352,1e-5,1,0,0,1,0
160,COVID-19_WT,3.3027221704588077,4.8533268200212945,0.02072345483389262,1,5.341305119614693,5.680914731184926,9.287444098468631,0.47305479548205315,1,0,0,0,0
160,COVID-19_D,4.714102196280191,4.19502907740856,0.01050930208635941,0.4436,4.4082878131015155,4.72268000679473,5.688509421737637,0.7167349881323518,1,0,0,0,0
160,COVID-19_O,8.82042427863504,3.357560892873486,0.007365781079217796,0.9998,2.7446439951056756,3.402497390193929,4.209476691960473,0.273473433652207,1,0,0,0,0
160,Ebola,1.8773283486073598,15.64632556953337,0.5931762298640675,0,9.222292915040573,8.5474891463957,6.95344631756533,0.5387801709008898,0,1,0,1,0
160,Marburg,0.35201011526681547,34.84031940222094,0.6297767343949395,0.037,6.361881722048788,7.752395947624464,2.7191371208300277,0.6469459043548329,0,1,0,1,0
160,Mpox,0.8,8.135121947945624,0.05086263476080177,0.393,3,7.756784063101876,7.145660274556312,0.4510492623687349,0,1,0,1,0
160,H1N1_18,1.7787179826269717,3.1431686116194015,0.02509458103801796,0,1.6346127398117538,1.34,0.9756250763784245,1.6232788290826132,1,0,0,0,0
160,H1N1_09,1.6505769945858089,3.159498877763606,2e-4,0,2.409244123016677,1.6941158269431789,3.009632769694355,7.176028814639672,1,0,0,0,0
160,SARS,1.934396102856882,8.38678495379636,0.09856261494953959,0.0064,5.5,4.400443967620795,8.508000000000001,0.15061852589765773,1,0,0,0,0
160,MERS,0.5589205893249017,12.844538964533378,0.39884603601906365,0.014,7,6.0725720409733155,14.303247396771114,1e-5,1,0,0,1,0
161,COVID-19_WT,3.1294638413310385,4.772874362895769,0.033914379714005516,1,5.699499962698852,5.592715194820612,9.357920092693494,0.4847041425377887,1,0,0,0,0
161,COVID-19_D,5.704541445148656,3.779194099828306,0.02312314683634743,0.9678,4.5793521296056925,4.849339522003713,6.7091508270253675,0.671453437962919,1,0,0,0,0
161,COVID-19_O,8.555477380165499,3.1588871828426557,7.072219528297701e-5,0.4194,2.910285495628151,3.4251973374500695,4.189410179660121,0.17384569375318304,1,0,0,0,0
161,Ebola,1.9721522611203721,13.94861076893375,0.578,4e-4,10.541585643695555,8.344852673758043,8.002662727094293,0.2894074673660068,0,1,0,1,0
161,Marburg,1.6072721085546915,5.518445478539033,0.6183488918047901,0.0324,6.425474253456547,7.217284167803039,2.870939569428671,0.5933384320063024,0,1,0,1,0
161,Mpox,1.7418098294166278,8.041604984722843,0.03383162253118353,0.9916,3,7.005037850094975,7.504090038107792,0.131085392204074,0,1,0,1,0
161,H1N1_18,2.206670400127307,3.2889997485188225,0.027122322629296043,0,1.5620949300773743,1.34,0.7003161485243735,1.069842733124947,1,0,0,0,0
161,H1N1_09,1.5922838535030572,2.97109237446242,2e-4,0,2.659154187819432,1.7595459218682428,4.716136720142561,9.553751755140729,1,0,0,0,0
161,SARS,1.5765691909496218,3.3855292331109066,0.10816803828488646,0.0074,6.5,4.972980396159597,8.441949222493935,0.11891249547939428,1,0,0,0,0
161,MERS,2.3964254064622654,12.855562556209536,0.44940889209571533,0.4168,7,6.420291822465796,14.389034066260535,0.07758781479660148,1,0,0,1,0
162,COVID-19_WT,2.9339435203219133,4.749081915222171,0.036625507195836224,1,5.544544293513199,6.525893445507376,11.369969856166735,0.4836498250479275,1,0,0,0,0
162,COVID-19_D,4.151435569639836,3.840715293654299,0.009925984828135111,0.9646,4.652595029085096,4.681613727603314,6.44997569946086,0.5758288755486524,1,0,0,0,0
162,COVID-19_O,9.569861836558081,3.2849710319227547,0.004522813216956479,1,2.9015236150237094,3.4033580839985174,4.100645665425764,0.16950534748320356,1,0,0,0,0
162,Ebola,5.1351760555616695,14.567893954660747,0.5990603656011333,0,11.1116150259295,8.784390146355678,7.668971554128016,0.8426369035392814,0,1,0,1,0
162,Marburg,0.9416922673210233,4.119240530190881,0.6185190567714551,0.0332,6.54998374841945,7.017479591818959,3.1850246998108527,0.5676329009990453,0,1,0,1,0
162,Mpox,1.34962389681212,9.468020673320694,0.050154329116376774,0,3,8.672061033475188,8.517765201143408,0.5320816561724452,0,1,0,1,0
162,H1N1_18,2.420007079016054,3.0165421958111738,0.02998270529698673,0,1.6217216021050649,1.34,0.49668782749530793,1.0398481195704081,1,0,0,0,0
162,H1N1_09,1.795103630383149,2.28697612215887,2e-4,0.1598,2.478000750164159,1.6759349309519678,3.772714206089167,4.342137646994065,1,0,0,0,0
162,SARS,1.8721644210109112,4.487467043935327,0.09626185108479639,0.0072,6.6033333333333335,4.387831099949437,8.458,0.16704318671144863,1,0,0,0,0
162,MERS,0.580292421828611,12.689132503509427,0.40442980338166,0.0022,7,5.485557699879525,16.95831310291012,1e-5,1,0,0,1,0
163,COVID-19_WT,2.766193534201668,4.679788572438623,0.031608843264557554,1,5.624451882835165,5.573569691218414,8.846801838155931,0.7088892412106961,1,0,0,0,0
163,COVID-19_D,7.052233767190797,3.832818401982105,0.007884296744150353,1,4.4490380339659366,4.669363123498088,6.73964494560859,0.3115487924379702,1,0,0,0,0
163,COVID-19_O,9.134130440442554,3.236981816556057,0.00527238199397201,0.811,2.703610442253707,3.395736168908269,4.111247196199005,0.15962509252023727,1,0,0,0,0
163,Ebola,2.909917248848008,15.622696335086623,0.578,0,9.548027558953113,8.778412962499253,7.365,0.7546390595951307,0,1,0,1,0
163,Marburg,1.0644736244929398,5.622766215597844,0.6171547216909321,0,6.966534471571804,7.322701823206304,2.9925817339306406,0.6409071408153831,0,1,0,1,0
163,Mpox,1.7737393187667108,7.767901238502129,0.053746537809302386,0.4454,3,8.33036605244728,3.009687652260593,0.20941292209001083,0,1,0,1,0
163,H1N1_18,1.6882716911915645,2.6294104749815905,0.024282704828721458,0,1.5578961074406164,1.34,0.6836746678204713,0.7800538196028778,1,0,0,0,0
163,H1N1_09,1.7970591189489813,2.990674064280254,2e-4,0,2.218480367620749,1.6488301853577791,3.102670258570265,5.526580117144526,1,0,0,0,0
163,SARS,1.8250450245190764,6.04424618076897,0.09609705874098018,0.007,6.706666666666666,4.392597313732887,10.397408164373509,0.1401514274436622,1,0,0,0,0
163,MERS,1.2904305142178782,12.99925342484753,0.4091272003273042,0,7,6.023970663836902,19.207916066351412,0.05585206112354962,1,0,0,1,0
164,COVID-19_WT,3.218978676204243,4.829646482321968,0.0287452816700376,1,5.553056724981036,6.058882427471656,9.621222527959697,0.3521568559969294,1,0,0,0,0
164,COVID-19_D,4.173912132804538,3.8369302651769823,0.018508918184252772,0.4472,4.33787449112547,4.4878213753745975,5.8852126851634345,0.8826745848980382,1,0,0,0,0
164,COVID-19_O,11.085618537797712,3.224755186082601,0.003527471260755143,0.9998,2.746665450561391,3.433503849758174,3.50818243775945,0.24272447193262037,1,0,0,0,0
164,Ebola,1.837034377627694,13.947862204223952,0.578,0,9.752041469461327,8.623626868939777,6.168715153786916,0.9033063766245698,0,1,0,1,0
164,Marburg,1.5670205147367016,6.1474310396474285,0.6197458298154155,0.0342,6.706628252174727,7.646505112455706,2.9823198365937644,0.5775840749302122,0,1,0,1,0
164,Mpox,1.30675350873143,9.983498740837575,0.05407311819569059,0,3,6.894426525731547,7.311171124496131,0.26504788021884124,0,1,0,1,0
164,H1N1_18,2.423836085201675,3.351944816763345,0.03116419667711156,0,1.5687348106584909,1.34,0.5835657453535308,0.9152870782030381,1,0,0,0,0
164,H1N1_09,1.5075794570349652,2.683061324147143,2e-4,0.0078,2.737550366597808,1.6627465162531723,3.1601259608438936,6.89899445831251,1,0,0,0,0
164,SARS,1.6938563168808911,5.023962135449651,0.09985237044593386,0.0088,6.1033333333333335,4.62245936936362,6.620778434423103,0.12646806928663074,1,0,0,0,0
164,MERS,0.81131538047638,11.809709852609675,0.3632889147496309,0.0128,7,8.459195449588359,9.259808694272644,0.023174034579131475,1,0,0,1,0
165,COVID-19_WT,2.7330073330582385,4.808211280319775,0.025183346201406612,0.8844,5.4776637935257,5.988535779337397,11.690876121863628,0.7081531907350465,1,0,0,0,0
165,COVID-19_D,4.957201400197938,3.476995991861723,0.003706771286205762,1,4.2748622544165205,4.750349574451867,6.226246134606469,0.5016023424017616,1,0,0,0,0
165,COVID-19_O,11.02433691617841,2.9609999456232146,6.292239514678056e-5,0.9998,2.5992982488956025,3.2744450523847886,4.3535687466447985,0.1750306533638009,1,0,0,0,0
165,Ebola,2.5374010422484226,13.847447026989176,0.5870294705937915,0,10.908216926391443,8.149416817817135,7.647007131300496,0.8287706303749383,0,1,0,1,0
165,Marburg,0.8829943673181899,9.309557968967443,0.6193394955717709,0.0288,6.271984839234576,6.843426577376826,3.074336878111634,0.5607582877313861,0,1,0,1,0
165,Mpox,1.8581205264309995,6.743709988015935,0.04520001425086553,0.3138,3,8.41675200593629,6.658230898130374,0.20893100032041384,0,1,0,1,0
165,H1N1_18,2.3283192008666096,3.479550260017421,0.021197027334672075,0,1.5936243116898248,1.34,0.9498124046616827,1.1835357577258365,1,0,0,0,0
165,H1N1_09,1.5011761478111163,2.3213134651752507,2e-4,0,2.256267197464905,1.9180798249483326,2.9147370223157827,8.710771091144451,1,0,0,0,0
165,SARS,1.8067827976885162,12.743854047243396,0.10324448878751051,0.0048,6.1033333333333335,4.992599408659149,10.66,0.02315428254968417,1,0,0,0,0
165,MERS,1.2480984339532146,9.32815588182288,0.3264045963716218,0.2954,7,7.167166612363877,20.323910508413068,0.03375529394686112,1,0,0,1,0
166,COVID-19_WT,3.053265581153471,4.945725174443182,0.03402544995156881,0.3302,5.469866680061601,6.555040627571834,10.491552888859797,0.3782967512076708,1,0,0,0,0
166,COVID-19_D,7.119892183365028,3.512835563481362,0.01160099246561497,1,4.491084311873497,4.614597050805724,6.378772541103172,0.419798437720182,1,0,0,0,0
166,COVID-19_O,9.913124070619194,3.260298198132113,0.003527296297748743,0.4042,2.537431428057302,3.3566823059833824,3.992659869804699,0.34638251261038133,1,0,0,0,0
166,Ebola,2.013518302699399,15.243539285079049,0.6011640273057276,4e-4,12.27,7.722567875608966,7.024480539084401,0.2600394170765149,0,1,0,1,0
166,Marburg,1.183514273722011,10.261322223443782,0.6190216431432984,0,6.316356719578066,6.48235982698199,3.1393445122495316,0.6625621736031905,0,1,0,1,0
166,Mpox,0.8,8.760264843375262,0.05259585411714393,0.0418,3,8.921840537843348,3.64767522726369,0.26222840162409833,0,1,0,1,0
166,H1N1_18,2.206455535811125,2.8282244506217977,0.026156891256550865,0.194,1.6655488855288434,1.34,1.334681610893758,0.7928391375477473,1,0,0,0,0
166,H1N1_09,1.5561531501810395,2.163621577225367,2e-4,0,2.8959467261185425,1.7313865132147424,3.2068843731077314,6.70955009540102,1,0,0,0,0
166,SARS,1.1504497667279538,5.654450006835871,0.08467784791367758,0.1006,5,4.377484514428165,11.486041060586501,0.1978374632647416,1,0,0,0,0
166,MERS,0.6190978429354018,11.212528596460999,0.4178916230511384,0,7,6.404669700702399,14.30517953793499,0.054029206845280724,1,0,0,1,0
167,COVID-19_WT,3.364423088220222,4.869474133191365,0.032857103210884885,0.33,5.490653199102969,5.899895997691555,9.553014932981139,0.41388144013132744,1,0,0,0,0
167,COVID-19_D,3.101817544285644,3.8763192589753883,0.013541881417596394,0.558,4.4233292054375655,4.518533179577151,5.641752768275835,0.8095929199708269,1,0,0,0,0
167,COVID-19_O,7.710619209291813,3.1855119590506913,0.0016500901161297199,0.4076,2.879307055932026,3.491477903915945,4.169251630168385,0.28371729822294245,1,0,0,0,0
167,Ebola,3.6031339514346943,14.860684783564686,0.6035780214277602,0,12.27,9.200445337722666,9.123832672490153,0.24419021067744195,0,1,0,1,0
167,Marburg,1.616611262924096,7.151550693436429,0.6270499683794788,0.0362,7.028548224872398,9.81273864479023,3.1618612636362227,0.570682328473833,0,1,0,1,0
167,Mpox,0.8,8.877966568069953,0.060867811809610047,0.4648,3,8.711934532466525,6.522891133106135,0.3024224451775058,0,1,0,1,0
167,H1N1_18,2.2285752173471445,2.931325412317178,0.029163242755938838,0.1552,1.602136462566872,1.34,0.9998973025223048,0.6540323785159686,1,0,0,0,0
167,H1N1_09,1.475893001507525,2.3691788217821093,2e-4,0.3232,2.62702502605439,1.6209468291638154,3.7298579689752973,9.42916849946796,1,0,0,0,0
167,SARS,1.4832518442500788,11.650294538536833,0.10760547122997939,0.1074,6.1033333333333335,3.813015883642416,9.484,0.22682905503564832,1,0,0,0,0
167,MERS,2.3393317336363744,12.794530434054913,0.415479371861639,0,7,6.6216797107645196,16.532650459098686,0.06262853523581541,1,0,0,1,0
168,COVID-19_WT,2.976942307326316,4.969800537100254,0.03052360219968265,0.3172,5.540705363887596,5.2862995629468426,8.710624363281754,0.5650988561065242,1,0,0,0,0
168,COVID-19_D,3.952164758264813,3.7518176621735093,0.013709215949704465,1,4.364197355700241,4.44471785655759,7.0619060287120385,0.6693004149657238,1,0,0,0,0
168,COVID-19_O,9.274967917776118,3.082301087226208,5.411938155357623e-4,0.3994,2.5841524085971486,3.5403790150339107,4.238725299908538,0.27972270633806157,1,0,0,0,0
168,Ebola,1.9870687758943153,14.66639593866877,0.6070359078538974,6e-4,9.442376086449583,8.203421353509599,8.809230490505138,0.13124352605772055,0,1,0,1,0
168,Marburg,0.7567619370609188,12.650601905872517,0.623140165284038,0.034,6.335370020567152,5.719533768101989,3.264603500162893,0.6159171915063715,0,1,0,1,0
168,Mpox,1.300569098049611,9.112485564496291,0.07761029539915906,0.3962,3,5.993095065627434,6.338556685494265,0.45612671396394633,0,1,0,1,0
168,H1N1_18,2.8235720298119444,2.4233109448968,0.021234516031108045,0,1.6614729171531424,1.34,1.1482444286768287,0.6763636026833397,1,0,0,0,0
168,H1N1_09,1.524406778704296,2.6923714141835084,2e-4,0.007,3.1680851522883664,1.7349277017712803,4.285911161107534,7.485362266783329,1,0,0,0,0
168,SARS,1.258315959874487,20.300484468118736,0.09289014538978137,0.0062,6.1033333333333335,4.654873317930085,9.484,0.11198500269011726,1,0,0,0,0
168,MERS,2.878047179374252,10.132385254604992,0.3418576754876614,0,7,5.8136574616965655,22.34761422381367,0.7840951808853027,1,0,0,1,0
169,COVID-19_WT,2.84038621923435,4.849655021155705,0.03003098485191547,0.8948,5.49614210693762,5.588309127772572,8.061704584302824,0.6215139342211072,1,0,0,0,0
169,COVID-19_D,6.655719454470907,4.190127677969389,0.005105114693401765,0.9652,4.349560246484686,4.63469642769545,6.6612295631436504,0.6053708606774495,1,0,0,0,0
169,COVID-19_O,8.180694290556378,3.596391592618503,0.009727032367633493,0.994,2.705484645612802,3.353440761126512,4.264900945774982,0.38321129503611007,1,0,0,0,0
169,Ebola,4.409671848084416,14.579532030371649,0.578,0,10.287220360627607,8.469885949621142,7.130512316822246,0.9581821431728158,0,1,0,1,0
169,Marburg,0.7734244708198916,1.489941147121619,0.5916895605001626,0.0286,6.514655661731142,6.860280092659648,3.558731409468729,0.6026719509936891,0,1,0,1,0
169,Mpox,1.817619212406699,8.251534634809534,0.044466510753574065,0,3,7.423102920570468,2.8857382852979443,0.28641999404627383,0,1,0,1,0
169,H1N1_18,2.4191048299150593,1.9382010158956846,0.027580876891884435,0,1.5839040063107739,1.34,0.7707621496727014,1.0418153864099433,1,0,0,0,0
169,H1N1_09,1.6011939030277085,2.5432694387354777,2e-4,4e-4,2.6210493014045295,1.695330628553853,3.6739864793612216,5.5510827144042025,1,0,0,0,0
169,SARS,1.6315810706584568,3.68637395291506,0.09953779512592668,0.0034,6.206666666666666,4.390457762440361,9.484,0.11229365031239465,1,0,0,0,0
169,MERS,2.120784916250246,9.975049021437973,0.35504219803124126,0.0022,7,6.343983269881284,14.798467101585608,0.03304566486016322,1,0,0,1,0
170,COVID-19_WT,2.2967911907525185,4.9579031790259505,0.026012289403454826,0.332,5.430007444835582,6.087134105635414,9.450387141578293,0.6635439579234448,1,0,0,0,0
170,COVID-19_D,6.726387418151184,3.9915983825691455,0.008548237722322475,0.4378,4.371047313490115,4.628667727681406,8.636204422047726,0.630034691490263,1,0,0,0,0
170,COVID-19_O,8.96293490599027,3.2167347626407046,0.005767039150805956,0.4024,2.731985585671601,3.3623409533863655,3.9997299525552488,0.09679993026043035,1,0,0,0,0
170,Ebola,1.7884243331850431,14.722548932402429,0.6209812647469557,8e-4,12.27,9.098140559082259,5.700737399739209,0.39080834206440357,0,1,0,1,0
170,Marburg,1.600861963400007,2.926526953628592,0.6236519765623314,0.0308,6.582254593766723,6.126712407513747,2.9217533828227618,0.562127059229229,0,1,0,1,0
170,Mpox,1.2907189484029657,10.197993186964043,0.06833422494216633,0,3,8.373723533441423,5.577192994394727,0.3768054773074626,0,1,0,1,0
170,H1N1_18,1.9599778739831872,2.6112184289241673,0.02256691533850181,0,1.6309904657620382,1.34,1.1627566701326177,1.1044668576945824,1,0,0,0,0
170,H1N1_09,1.7676967177226834,2.8911180143945376,2e-4,0,2.4916035479458576,1.618506419802367,3.913602471061772,7.96297275815868,1,0,0,0,0
170,SARS,1.2683772229823542,1.7038833068281376,0.0993403085152332,0.007,6.6033333333333335,5.304484385441418,7.394700589881667,0.09615399945116726,1,0,0,0,0
170,MERS,0.6869880904189648,10.203967635283338,0.31353985069293716,0.4148,7,7.102657676950535,14.929557217713763,1e-5,1,0,0,1,0
171,COVID-19_WT,2.736657890415465,4.545929836689174,0.029852474504549857,1,5.765425704659654,5.363364064404527,9.524208948897819,0.6681966716409506,1,0,0,0,0
171,COVID-19_D,6.273659458543615,4.187471844323406,0.020179996196441563,0.4466,4.392042560634795,4.646593848649454,6.152706581162647,0.5020009553331946,1,0,0,0,0
171,COVID-19_O,10.899206651046208,3.2835948430041304,0.003011842212031702,0.9976,2.5368399367386383,3.4776053092298915,3.6994371636222363,0.22567529353948118,1,0,0,0,0
171,Ebola,2.2232429823526063,15.272003511033533,0.578,0,12.27,8.945372373405867,7.65561147512254,0.49986094242306195,0,1,0,1,0
171,Marburg,0.932057627649491,16.579958045982345,0.6111653214490157,0,6.217621594577051,6.017781583698939,2.9093909900329145,0.5824905507943512,0,1,0,1,0
171,Mpox,1.7983178899473344,8.169750646455515,0.04714488596222369,0.9916,3,7.23461138711879,4.550905054143496,0.30812784184191444,0,1,0,1,0
171,H1N1_18,1.857030428480939,2.7970226453531537,0.025025986188597034,0,1.5449118590305895,1.34,0.9256943406643602,1.0410255460074085,1,0,0,0,0
171,H1N1_09,1.5645341400720696,2.5987247143495282,2e-4,0,2.7043036193006165,1.641223226330696,3.8032878103835257,6.248116930776055,1,0,0,0,0
171,SARS,2.379078846107266,7.8982224014654925,0.10244994789963774,0.0048,5.6033333333333335,4.170488793858708,10.244693029242153,0.25591030441322293,1,0,0,0,0
171,MERS,0.6788366616478313,14.136507570163314,0.3931070517171059,0,7,7.329048208659016,11.07866944748657,0.05196936031380019,1,0,0,1,0
172,COVID-19_WT,2.894984506370761,5.094944796870658,0.025627580410117007,1,5.250585182924287,5.685241925898172,9.110285244694037,0.858172554783518,1,0,0,0,0
172,COVID-19_D,4.081050262610962,3.9996970073030242,0.021145167282212746,0.5488,4.343933009526876,5.108712604615998,5.859656469252879,0.4342525510946377,1,0,0,0,0
172,COVID-19_O,8.80926790067113,3.36719504984838,6.892773727148151e-5,0.4236,2.652620564678795,3.347491944512627,4.013671414055828,0.23958629269295217,1,0,0,0,0
172,Ebola,2.4988909172829135,14.426743244044129,0.578,0,10.885011426178034,8.776360690947307,5.701333686932883,1.1000899825969959,0,1,0,1,0
172,Marburg,1.2227822039692542,15.928726516632919,0.6018979526292325,0,6.66852768183301,5.491216630762276,2.858768581373658,0.5920875483405084,0,1,0,1,0
172,Mpox,1.322307454199454,8.573335189260218,0.1002677670043767,0.1994,3,7.852841366009313,4.896672184853094,0.8110864515495098,0,1,0,1,0
172,H1N1_18,2.224545327546165,3.0694327470097913,0.023687752734185726,0,1.5202118804601599,1.34,0.9124944894601478,0.48970069390220905,1,0,0,0,0
172,H1N1_09,1.5918098603366893,2.4957325300336737,2e-4,0.0702,2.577265937946419,1.6707313079575568,2.9133821109584344,7.314247533568507,1,0,0,0,0
172,SARS,1.4628973618832424,12.622662013086163,0.10260194797435648,0.0058,5.6033333333333335,4.524697449983432,5.520335314486737,0.27043927032132176,1,0,0,0,0
172,MERS,1.5437254281472865,11.203054952117697,0.46663626805367175,0.0124,7,6.932084363153898,11.665815656780095,0.0027033564566307303,1,0,0,1,0
173,COVID-19_WT,3.055104786938745,4.835946432088193,0.02946091078283003,1,5.368609234988164,6.379323660762291,8.924936116006723,0.6455735624411073,1,0,0,0,0
173,COVID-19_D,4.7548289481922446,4.174172509383564,0.016513187645337237,0.445,4.3932356459637765,4.602488665633697,5.436899583571886,0.832717802591564,1,0,0,0,0
173,COVID-19_O,10.491131830489202,3.1357786741604476,1.4793768827400293e-4,0.4198,2.5715897623022923,3.2446116081383787,3.9639919183186834,0.10562725498654921,1,0,0,0,0
173,Ebola,1.7361213471954946,14.342950206834878,0.578,0,10.711171335172853,8.5135835491062,7.128844483481242,0.5164047422040509,0,1,0,1,0
173,Marburg,0.4164661534127521,8.502813163035624,0.6337156259971244,0,6.303106293010373,6.609997869472481,2.8812872272685293,0.5975601808761766,0,1,0,1,0
173,Mpox,1.790678392160868,10.893378801368941,0.048306225127844465,0.3072,3,6.899921798251813,3.803756431148365,0.14908746105394097,0,1,0,1,0
173,H1N1_18,1.9653152108649503,2.623777913412927,0.02918924003588535,0.0148,1.5769970461983949,1.34,1.5619480545371403,0.8575413927413787,1,0,0,0,0
173,H1N1_09,1.5791309897161843,2.9966174314486476,2e-4,0,2.456896518657647,1.3984876244912692,2.6456880475617743,6.877928958521752,1,0,0,0,0
173,SARS,1.7247934362019128,7.587017009542038,0.10382385314388838,0.1104,6.1033333333333335,4.39073357873365,12.359747143667725,0.17311988386052135,1,0,0,0,0
173,MERS,0.8385766739928475,9.896437559099244,0.4441855455008178,0.5116,7,5.266786356145849,13.46186170413687,0.03152511297799662,1,0,0,1,0
174,COVID-19_WT,3.282161388368161,4.82665588004669,0.02937333977609139,0.8816,5.426504992296599,6.310651387325294,9.798022793979037,0.6693062785806758,1,0,0,0,0
174,COVID-19_D,5.505696711065002,4.196984213012961,0.013867768116911146,0.9634,4.396928035904748,4.93266187221403,5.990247707056026,0.39543720646207536,1,0,0,0,0
