MCMC_Iteration,Pathogen_Name,R0_sampled,SI_Clust_sampled,CFR_sampled,k_sampled,LatentPeriod_sampled,InfectiousPeriod_sampled,IncubationPeriod_sampled,Route_resp,Route_direct,Route_sexual,Route_animal,Route_vector
111,COVID-19_O,11.819208493186038,3.07772475664975,0.0071074418579939545,0.44553321017715475,2.6288116732514726,4.120402583808516,3.427516055838173,1,0,0,0,0
111,Ebola,1.7878870508332116,15.14065452838047,0.5245710817658538,2.222881851986268,11.619241061467687,11.289188326780415,8.854192790199729,0,1,0,1,0
111,Marburg,0.6401669333483186,6.035998408553189,0.6850535484610967,0.5244378307420031,6.305634919422217,2.8313401949839125,6.666112805454044,0,1,0,1,0
111,Mpox,1.781032778214308,8.38146464068789,0.09305791618263835,0.7026099629571907,NA,3.101446625643232,23.62107039423753,0,1,0,1,0
111,H1N1_18,3.022962637334638,3.8708242078567103,0.027129669475560392,1.056987834091127,1.6409997580311775,1.4140533287534156,NA,1,0,0,0,0
111,H1N1_09,1.8153543747271033,1.4982858983448932,2.1565586309293554e-4,8.190464712678244,2.4423353989156213,3.0021139122041873,1.6190569113085607,1,0,0,0,0
111,SARS,2.289733774332926,14.271930269859592,0.09645140229635618,0.15434180009604237,NA,3.6160495306965315,4.9548604233963145,1,0,0,0,0
111,MERS,0.6512792011308924,15.204962872552699,0.64864639993397,0.06956908037788238,NA,15.892682368109758,7.000348937344832,1,0,0,1,0
112,COVID-19_WT,2.9635290618394925,4.667259545188743,0.027454357934598633,0.6642268539106251,5.853233651088334,9.947347901798308,6.125133939957959,1,0,0,0,0
112,COVID-19_D,5.168159053834337,4.2322462509223335,0.019690188335402686,0.8106392064698892,4.43169957209043,5.1647787121966875,4.872952021502747,1,0,0,0,0
112,COVID-19_O,14.15118357072698,3.395380738723431,0.007094631300400983,0.5533326888436512,2.8138219688551844,3.2146346468188645,3.45330429055789,1,0,0,0,0
112,Ebola,1.8060539889173335,16.680507560536906,0.5621815150132505,0.2127199792284563,8.55875003659006,3.994782408100729,8.619096872357765,0,1,0,1,0
112,Marburg,0.9468484380294531,6.78627717956439,0.7165241206283839,0.586071474157467,6.743509606576586,3.332255067430695,6.975946601079212,0,1,0,1,0
112,Mpox,1.7633194128335834,8.720267872303173,0.0919031221901195,0,NA,3.7468386990514526,8.358868827882782,0,1,0,1,0
112,H1N1_18,2.987966971757745,3.211786875973613,0.02678817575385682,0.5831542527195094,1.5761337667527249,0.5147675350014795,NA,1,0,0,0,0
112,H1N1_09,1.5291312379851814,3.741457095516438,2.2790551325137798e-4,6.842107695996511,2.2621849461366548,3.3286525715823947,1.7141110610829204,1,0,0,0,0
112,SARS,0,18.2576173955701,0.10063886167656408,0.2269985244816801,NA,4.472907174252877,5.058579348411436,1,0,0,0,0
112,MERS,0.5005178935644067,8.392627242808969,0.365898209553024,0.07059175152810851,NA,13.794530744686964,1.7978082964413389,1,0,0,1,0
113,COVID-19_WT,2.819778938346299,4.733791062063488,0.02302561933811061,0.6582170883369161,4.726390625332057,18.333307337808698,7.073704170625584,1,0,0,0,0
113,COVID-19_D,3.8064697610036387,4.218748620392902,0.003011990031712422,0.8764909320414745,4.224813916038118,6.7399769038148225,4.319701662415237,1,0,0,0,0
113,COVID-19_O,4.681646504379611,2.9769577374227576,0.0069917994994246535,0.18564741428588108,2.586399419438484,3.5598191305171976,3.170709229507177,1,0,0,0,0
113,Ebola,1.6233106191712587,13.851740983934349,0.6302256751783639,2.6199671678405836,10.791522098006094,5.493639738313957,8.37958038222707,0,1,0,1,0
113,Marburg,1.6107736734198381,10.665887634115991,0.7789419016138528,0.6341059908754659,6.656954387852471,2.897053059240646,6.4046154112647,0,1,0,1,0
113,Mpox,1.8241930279213159,7.712660467341922,0.10213787965894025,0.30256837367447104,NA,3.264314274562893,7.445117552985157,0,1,0,1,0
113,H1N1_18,1.6531739712862836,3.199463824124946,0.031667283484031264,0.906703991559122,1.6610291203808678,1.1639064241746688,NA,1,0,0,0,0
113,H1N1_09,1.225327054099106,4.053925265822646,1.9728038626833915e-4,7.428934852600478,2.390960428604385,3.610322843717915,2.0872299140623243,1,0,0,0,0
113,SARS,2.8471762131953398,11.289241216214755,0.09021770500730648,0.1766773452072561,NA,5.202055371615294,4.50058508668095,1,0,0,0,0
113,MERS,0.9370839423179271,14.296235576724465,0.413444985674295,0.07908755455173187,NA,18.973562106861824,6.827520875462226,1,0,0,1,0
114,COVID-19_WT,3.7615978538583117,4.783458920119801,0.06458565945109825,0.5848944650343446,5.184168285829729,8.590879823003153,4.770221729119193,1,0,0,0,0
114,COVID-19_D,3.3090381884815523,4.196981480796645,0.004879989893389939,0.649191723530192,4.6264273557913675,1.6819203002478833,5.030685788894631,1,0,0,0,0
114,COVID-19_O,16.45974582947639,3.0803219382215374,0,0.426891405021676,2.540217015581103,3.8666598756443777,3.4673518854210172,1,0,0,0,0
114,Ebola,1.9594701689655905,13.92037575930733,0.45666160148425244,0.5842928906845332,8.932010098211638,4.565510542161119,8.620063515239524,0,1,0,1,0
114,Marburg,1.5716673406154424,5.814576128858594,0.6209196821781156,0.6237289651262581,6.830197438888943,3.206693942464645,6.512339812798865,0,1,0,1,0
114,Mpox,1.812555393215334,7.090973791271088,0,0.8983592847781124,NA,7.026521713350054,12.541335497383344,0,1,0,1,0
114,H1N1_18,2.6743383285556357,2.600786829094285,0.021714869194272842,0.8006524514479809,1.6183651377708197,1.5777347987039991,NA,1,0,0,0,0
114,H1N1_09,1.660346832854477,1.5157983289887584,2.146029618034316e-4,6.664389587023184,2.924246206353555,2.5710678975845482,1.8215337839913366,1,0,0,0,0
114,SARS,1.1574511699397019,5.911642286128128,0.09251177694132989,0.17199396436183,NA,5.670913106515139,4.418681101609129,1,0,0,0,0
114,MERS,0.23525614740219597,1.4760926892507662,0.4036718249711998,0.06353975955087728,NA,19.21998289619834,4.029955887049173,1,0,0,1,0
115,COVID-19_WT,2.9442473219328393,4.765214456342335,0.02258055366707375,0.4691531273201842,5.558965525505366,30.10862105158055,6.166930523640453,1,0,0,0,0
115,COVID-19_D,7.045196597640013,3.647858648246821,0.005267044627570175,0.6271347594002185,4.490272340918219,7.4190458971035635,4.645168893455953,1,0,0,0,0
115,COVID-19_O,6.337804594295234,2.995561124595667,0.006857423716675676,0.39511852023568333,2.6006460425132265,4.589027261992676,3.3931609336845776,1,0,0,0,0
115,Ebola,3.1426399596213663,16.711109415452114,0.6931623156358546,0.5900893152586826,8.159919531566283,6.913979700946568,8.747426567101602,0,1,0,1,0
115,Marburg,1.5621101948097522,10.772181504587165,0.6615944886828622,0.5986992448278778,6.011529657122463,3.2169126211852603,3.4242654286926753,0,1,0,1,0
115,Mpox,1.82676904530926,7.376284064446772,0.02268178683835621,0.9873330384017146,NA,3.172336103543629,8.726861364751556,0,1,0,1,0
115,H1N1_18,1.5790647811709873,3.2450098338416753,0.03148153790928577,1.7296521272753838,1.571633760426261,1.0815027091436633,NA,1,0,0,0,0
115,H1N1_09,2.5983386810478297,2.989384451191844,2.210513215046234e-4,7.528882808242965,2.2258924193466556,3.235425245511803,1.4743487268131206,1,0,0,0,0
115,SARS,0.168379758377333,7.15378313575434,0.10025737410403426,0.23762636968478346,NA,4.594909403794576,4.281425912018733,1,0,0,0,0
115,MERS,0.061212271071167446,11.87485070707415,0.5388533065789091,0,NA,12.709246900097176,7.115105048014922,1,0,0,1,0
116,COVID-19_WT,3.3473862740312486,4.931696924705408,0.026760865866567788,0.5709155063259849,5.70852590002222,16.793277937052046,6.3451810156269275,1,0,0,0,0
116,COVID-19_D,2.5063447621080504,3.51124480208264,0.0027411069703089123,0.2867363154566013,4.403517023106144,8.125407309265185,5.082868970642591,1,0,0,0,0
116,COVID-19_O,14.751937250151743,3.1261430979922924,0.007186606251754429,0.11227195595957898,2.5407479136221007,5.106129214390661,3.239727843763391,1,0,0,0,0
116,Ebola,1.6572254670956654,14.36662731379199,0.6360268976194227,0.2606966343684556,9.70250059431627,5.256212959201995,8.085356516927607,0,1,0,1,0
116,Marburg,0.8700552211781792,7.739874320537449,0.5691813193145064,0.6825210460785401,6.858824820589469,2.998580779718289,7.171167036780624,0,1,0,1,0
116,Mpox,1.7808262156108805,8.814607623055268,0,0.3361649941018428,NA,3.3603097206181216,7.595082593080386,0,1,0,1,0
116,H1N1_18,1.7297058978556628,1.2915555735887767,0.028608271178373938,1.1397176879860897,1.6203600933158935,1.2276798695806432,NA,1,0,0,0,0
116,H1N1_09,0.8445432060038528,2.9084148808295756,1.8630107155135711e-4,7.483148096047709,2.7397345003173794,2.326387023556835,1.8009247745620487,1,0,0,0,0
116,SARS,0,12.868326075701138,0.09931055196423269,0.15343006148379565,NA,5.950086879444533,4.236695761459043,1,0,0,0,0
116,MERS,1.0358584696376878,17.40306627566344,0.5457993040106344,0.07163096145356941,NA,14.526079754304712,2.6420003358931723,1,0,0,1,0
117,COVID-19_WT,2.7956013082739894,4.915742502662726,0.027829009893061436,0.2001563003246301,4.891294991312299,9.608821321484804,6.483052407357032,1,0,0,0,0
117,COVID-19_D,5.141267738911537,4.178209579549009,0.006754445055136551,0.6509364714510562,4.211731284061781,5.478625826852405,4.866761419649152,1,0,0,0,0
117,COVID-19_O,9.734447804335899,3.39127587043269,0.0072846255395261905,0.11000303755627965,3.1931545401646684,4.6622184655617716,3.3734171724722315,1,0,0,0,0
117,Ebola,1.6758041244984603,16.167451714534238,0.5671376527230589,0.33052636606707875,9.667037345117018,5.6718395706653935,8.158658292217424,0,1,0,1,0
117,Marburg,1.561662333541907,7.784864963144775,0.7412447484143676,0.5825387420316378,6.275875489210672,2.614996601275708,7.520268839960373,0,1,0,1,0
117,Mpox,1.7516581218737122,5.254087851323873,0.03696610686979253,0,NA,7.006162507694453,0,0,1,0,1,0
117,H1N1_18,2.876290671660664,2.6301819508038413,0.03447326795477742,0.6516181365759904,1.606699870631606,0.5176883927896889,NA,1,0,0,0,0
117,H1N1_09,2.3118607044954906,1.7443220647674598,2.1174261576235176e-4,6.865797607431226,2.677098597597989,3.772316084595195,1.4439939139454823,1,0,0,0,0
117,SARS,3.6238584461127594,4.3330027611757576,0.09678325271146744,0.15311866342564112,NA,5.040160937206159,3.8653033153770946,1,0,0,0,0
117,MERS,4.724905713407186,15.701469287668598,0.3389916080473323,17.144542441496455,NA,16.031004176298108,7.211804719165133,1,0,0,1,0
118,COVID-19_WT,2.6633389747126732,4.898540079216974,0.02276881585517573,0.7254664204925013,5.459329973747949,16.047431138613494,5.843376969762119,1,0,0,0,0
118,COVID-19_D,5.8348486354706335,3.6378733746601286,0.003712763244512147,0.6703244070131068,4.385013580597252,6.142653269420569,5.094929116954816,1,0,0,0,0
118,COVID-19_O,11.350919416550955,2.9955713844241276,0.0072132297059043175,0.09376507378885936,2.5535557107729137,5.237692178040271,3.2900767627435195,1,0,0,0,0
118,Ebola,1.4881201324318925,13.353103963770764,0.5664704067580301,0.29851137242943515,12.118945141476342,8.822879283038565,8.79845766608117,0,1,0,1,0
118,Marburg,1.3645501425171878,18.169537842180524,0.6188313323780821,0.6132059809323541,6.4617745018848955,2.8670853542467007,7.317024132187179,0,1,0,1,0
118,Mpox,1.8517106547909117,7.65972577959375,0.041506549740029104,0.29608561944598577,NA,2.7481746234531697,4.862761360294046,0,1,0,1,0
118,H1N1_18,1.868150166375944,1.8679116582270163,0.02322902285747818,1.0760537596630353,1.5743072753865321,0.6875567955031932,NA,1,0,0,0,0
118,H1N1_09,1.9293077361038526,1.6202795117324422,1.805675551272188e-4,6.372981285663949,2.7192008140026127,3.3933898526917403,1.9625617420550918,1,0,0,0,0
118,SARS,2.214950691945565,4.007021773868364,0.0939206306587527,0.15686599686093086,NA,6.086994783517649,4.170970399984311,1,0,0,0,0
118,MERS,0.6855501531598984,4.555347232575846,0.26970082899483244,0,NA,13.654398253323293,6.455450853452377,1,0,0,1,0
119,COVID-19_WT,2.2483342239247315,4.911345478637607,0.05569391841087039,0.5978351716873344,5.185302125819585,8.047092195296688,6.754940838434504,1,0,0,0,0
119,COVID-19_D,6.106639797425437,4.201763193937741,0.019801693509203466,0.8745442314502171,4.375973092189393,7.82704997287944,4.153847429119028,1,0,0,0,0
119,COVID-19_O,6.9436152347053,3.039385124633431,0.0026055379295061324,0.11398942838095488,2.935897997566891,4.748444416121417,3.4211155698143383,1,0,0,0,0
119,Ebola,1.6665729847052833,16.456331582384465,0.5141651643841667,0.9676668757679152,7.68169588889068,5.418348017522394,8.589973720414742,0,1,0,1,0
119,Marburg,1.7332216727058265,10.257015604340422,0.6719355029294912,0.6577478895674529,6.298823202840509,2.886751441276665,6.74450581880776,0,1,0,1,0
119,Mpox,1.7558425382264953,8.663995952771767,0.07876079794552049,0.7512254844431502,NA,6.062200470278915,8.93735561629537,0,1,0,1,0
119,H1N1_18,1.1147123809892507,1.98030579288365,0.0239984063118044,0.6968655438626562,1.7069091589097485,0.8369743902605294,NA,1,0,0,0,0
119,H1N1_09,1.5197729378592508,2.8582499828812984,2.4041340188204276e-4,7.4895600492732655,2.6295622809907155,3.395387052493196,1.6481286156386998,1,0,0,0,0
119,SARS,2.8953185649072193,5.9319683528810385,0.09276450935640992,0.24249267044983167,NA,6.330972197911367,4.104987867602969,1,0,0,0,0
119,MERS,0.17287138313254277,13.193597638396461,0.4004267020918292,0.05424777356472659,NA,15.605665117853754,6.702428478286721,1,0,0,1,0
120,COVID-19_WT,1.723058729676913,4.812345280147323,0.02504415223112935,0.4442345326604284,6.154327347221148,14.729166299457042,4.483359236293176,1,0,0,0,0
120,COVID-19_D,5.8711171878753925,3.6677152460140463,0.006053114595474373,0.3411265917783452,4.350518669807797,5.412231584590405,4.401130436272465,1,0,0,0,0
120,COVID-19_O,7.381160194722286,2.9714599047008727,0.00674324991649556,0.30485458457603615,3.229169103929797,3.7420029980845855,3.356122444381948,1,0,0,0,0
120,Ebola,1.7927063135137298,14.629771934015132,0.5316107741979776,0.25895076475314766,11.716212631784675,5.077110210549989,8.325054446399944,0,1,0,1,0
120,Marburg,1.5334342756493988,18.62285824382488,0.5580857486594859,0.5542742711495394,6.338263368469091,3.1745191678135236,7.037548869407022,0,1,0,1,0
120,Mpox,1.8857777696472051,8.912780943130697,0.11651962447760073,0.2653538208656283,NA,1.0380797364339671,7.382993449899703,0,1,0,1,0
120,H1N1_18,1.6524949384603647,3.4516367767159135,0.02793901074121847,0.5294360943722785,1.6057762782089262,0.3038642335852273,NA,1,0,0,0,0
120,H1N1_09,1.2804126888323462,2.0989222725121492,2.111662562388593e-4,3.5470189286403273,2.9480459194196276,4.162448335283697,1.457429513899645,1,0,0,0,0
120,SARS,2.833362765941965,4.532729121481958,0.0916672233978029,0.16222988602310437,NA,5.41394372278082,4.368014325988688,1,0,0,0,0
120,MERS,1.0181117117464256,16.773963602404056,0.27020193782133656,44.90412540051171,NA,16.560502615671087,6.141320214338161,1,0,0,1,0
121,COVID-19_WT,3.086379254966916,4.697101524324968,0,0.6598106047056022,5.5987838058927615,8.951959499195716,4.273735636846371,1,0,0,0,0
121,COVID-19_D,5.81654417444696,4.1766606852456185,0.004562443000185925,0.6009274306000175,4.357951217621343,8.536249472510454,5.011716437891713,1,0,0,0,0
121,COVID-19_O,13.867728463273401,3.322606765278961,5.925497386268961e-4,0.1096551009321809,2.629698876909785,5.1007451151063155,3.439798611604283,1,0,0,0,0
121,Ebola,10.567435782005168,9.765026680808536,0.4858818484470176,0.2848466940816563,7.2710889179799665,6.928522579370231,8.513265497235857,0,1,0,1,0
121,Marburg,0.0907617485143909,19.822877834797744,0.5633061846006763,0.5271262882234649,6.187097930551856,2.691515855926726,5.9001814506592645,0,1,0,1,0
121,Mpox,1.841538683060181,7.755082525189227,0.037276278827248446,0.43566899944948884,NA,2.3438153967676905,5.202439382549444,0,1,0,1,0
121,H1N1_18,1.7581712358955395,2.114716213692828,0.02700252310941444,1.0965467793865946,1.5634151265514207,1.3123646775484865,NA,1,0,0,0,0
121,H1N1_09,1.3223300797319728,2.978942862050654,2.2883853334798243e-4,10.018903669847356,2.741789752533198,2.9933744038148657,1.305853086733872,1,0,0,0,0
121,SARS,3.505965711477725,10.523611482084354,0.09272201288988302,0.2264635105881513,NA,5.885650594544149,5.098521921553571,1,0,0,0,0
121,MERS,0.7503591849513697,5.105782485305731,0.32958116355716194,0,NA,13.388810804088777,6.731008817409315,1,0,0,1,0
122,COVID-19_WT,2.392578097511273,4.701408201878584,0.04441686955239346,0.4616408885959232,5.500306856793472,8.40308386113305,5.720043899768581,1,0,0,0,0
122,COVID-19_D,4.652378103998835,4.180184928747618,0.018769920700784915,0.8220100689259872,4.314956459892975,6.189861037137324,5.170430338037791,1,0,0,0,0
122,COVID-19_O,14.47178241522348,3.155283371916845,0.007271684517179224,0.2264200655656252,2.613472279618757,3.9430650601116284,3.3270914503987408,1,0,0,0,0
122,Ebola,2.1685078801438253,15.420541307568607,0.54340980724946375,2.085073578935266,8.906669824473553,8.003225665919814,8.547787203624853,0,1,0,1,0
122,Marburg,0.4459606957002117,9.678150497825778,0.5873283409563327,0.6199081332848982,6.6924172078828335,3.032451740787799,4.358170227120734,0,1,0,1,0
122,Mpox,1.8320627167424586,9.169946379758036,0.0010501561181463634,0.2044697353942469,NA,6.563652599385228,7.672049082386579,0,1,0,1,0
122,H1N1_18,1.5818391458383676,2.513174835855889,0.02206785006463217,0.6491914119871085,1.6351417117963354,0.7047390575495647,NA,1,0,0,0,0
122,H1N1_09,2.218985849231903,3.464842704326743,2.1089160966505436e-4,6.785739657499192,2.8640866790611113,3.093981483123415,1.4942604748473065,1,0,0,0,0
122,SARS,1.9363018541266241,7.421768048833673,0.08860748893267029,0.2145238230290011,NA,4.668144431687076,4.681883527027934,1,0,0,0,0
122,MERS,0.8325607722144364,12.714209250033797,0.3876183146227647,0.08134873616991921,NA,13.081373308233257,9.854550200181128,1,0,0,1,0
123,COVID-19_WT,6.426960758626464,4.664169289508926,0.030087351535015905,0.4944576928830257,5.694057845950849,8.583276501054252,4.402465977441833,1,0,0,0,0
123,COVID-19_D,4.038891853554481,4.191014941529134,0.019862196762593792,0.24667358283763618,4.256876001201377,1.8472070874411388,4.386281428886056,1,0,0,0,0
123,COVID-19_O,11.968936574784394,3.2945900305230627,0,0.0983849816598811,2.56090419227491,4.078453241286432,3.2623941464712303,1,0,0,0,0
123,Ebola,1.8240028456543242,15.779776818816362,0.7419945946176442,0.26791688000863406,8.605251848759721,4.916218993028227,8.29015153081067,0,1,0,1,0
123,Marburg,1.54876782743087,4.503624095047763,0.6862130541146919,0.6229546901559759,6.3159337210018895,2.774500470631848,7.290076225216641,0,1,0,1,0
123,Mpox,1.8100898851312468,8.043005149818628,0.004439925514170905,0.43206155785170636,NA,1.8523687919284226,8.345073824131706,0,1,0,1,0
123,H1N1_18,2.169883103432703,2.3721147975737598,0.010497874777327677,0.6723749286100575,1.6605003403605667,1.5007487820780865,NA,1,0,0,0,0
123,H1N1_09,1.5477172478102872,3.0700193322106384,1.9137689441519817e-4,8.68659910814259,2.340842315827191,2.8315160587648585,1.6124936080321766,1,0,0,0,0
123,SARS,1.4939890564555527,1.406989551635066,0.09456406977253025,0.12707583356215374,NA,3.3243204442698175,4.766408353434764,1,0,0,0,0
123,MERS,0.24344561024864475,12.384758395419102,0.4831346867105217,0,NA,14.385311939105318,6.761883048218746,1,0,0,1,0
124,COVID-19_WT,4.186075883042571,4.844995029479434,0.02372276800815591,0.7418263523367208,5.9170015879069515,0,4.061476607981979,1,0,0,0,0
124,COVID-19_D,5.16750282446777,3.378603071537765,0.003767587315613161,0.6297517841847697,4.587057636988911,5.156811532692501,4.043474445071068,1,0,0,0,0
124,COVID-19_O,14.252136206179898,3.3280497143557035,0.0025160243494403967,0.10178863866919455,2.7712301118414944,4.0040482024355795,2.730180188857243,1,0,0,0,0
124,Ebola,1.8541928668942405,17.699647078848773,0.5517779908513752,0.3979429671440686,10.444849848887555,5.0527853824611695,8.347081681611845,0,1,0,1,0
124,Marburg,0.9895128026630102,11.728284042753723,0.7517845257395254,0.676702710736533,6.529597254017977,3.3225182918593084,5.749413429264157,0,1,0,1,0
124,Mpox,1.7995437491926998,8.575045986830633,0.039808349093749355,0.24267753712802737,NA,3.509370829274667,19.750881429436532,0,1,0,1,0
124,H1N1_18,1.731370922896683,3.6598463521502977,0.018212651080441344,1.1607426256112998,1.62885303436802,0.8767498267164909,NA,1,0,0,0,0
124,H1N1_09,1.2241293615263316,2.7337908740844505,1.7923614633514394e-4,5.805563590601368,2.7780069291058895,3.046283505595283,1.225428727979489,1,0,0,0,0
124,SARS,1.2178711631569805,3.9155130777750697,0.09401641199884202,0.19613013831402748,NA,5.075915611914521,5.116914204096704,1,0,0,0,0
124,MERS,0.6469479374660265,14.475584293633764,0.3062763139563797,0.05559883194380062,NA,22.23556805597069,4.133055021313925,1,0,0,1,0
125,COVID-19_WT,2.711126947180113,4.704749209911066,0.05685934621089476,0.7247685794037552,5.369233486511188,3.0474781131189745,4.522115552954913,1,0,0,0,0
125,COVID-19_D,3.730433696862023,3.567410773577234,0.020206073692355987,0.8701308725663842,4.492287779532814,6.558849152245881,4.475727291254662,1,0,0,0,0
125,COVID-19_O,10.595787067634005,3.257472854100094,0.006888462264639636,0.19970163998692889,2.46024981235945,3.904285796307394,2.719872746602019,1,0,0,0,0
125,Ebola,1.92588634133751,12.176568140079148,0.6479225507997087,0.34105676264613805,9.220915100798356,3.876367097063492,8.48919059925618,0,1,0,1,0
125,Marburg,1.6009344095688802,14.752390266936892,0.7094097319984516,0.6412702286822166,6.695270644158896,2.855292314043258,8.69086084225537,0,1,0,1,0
125,Mpox,1.7266804745270186,8.89537724651554,0.06461023061949664,0.23589716334154054,NA,2.693120823023012,5.557459427348343,0,1,0,1,0
125,H1N1_18,1.927597531369726,3.311328069425029,0.0243476459652006,1.2743677212089377,1.5917751711159032,0.7989320054993921,NA,1,0,0,0,0
125,H1N1_09,1.6047670859237542,1.4404092244409803,1.5215670853051009e-4,7.333483971399177,2.6863648571272876,4.708754595365342,1.535878476480339,1,0,0,0,0
125,SARS,1.243609700966772,12.250336982632593,0.09688635457348126,0.21846865601831805,NA,5.240993548982543,5.8095566858652585,1,0,0,0,0
125,MERS,0.5287769177890633,14.196552959542279,0.5297211364721239,0.03430024016847004,NA,8.068516876818538,3.0794807514519174,1,0,0,1,0
126,COVID-19_WT,2.6791008394499745,4.9181548645642605,0.025193671768311835,0.43550592211816497,4.745217829767947,9.257699364232987,4.439125497467245,1,0,0,0,0
126,COVID-19_D,6.026466023494673,3.7922458455681287,0.021288244800876682,0.2613685712648865,4.511308908422946,8.331188637356693,4.63542059379849,1,0,0,0,0
126,COVID-19_O,4.490381013560236,3.141677770629591,3.3083367317501876e-5,0.1005571335167451,2.435848553550324,4.925690472885247,3.2704860383679475,1,0,0,0,0
126,Ebola,1.2750914934794404,12.796500790144167,0.5532000293652556,0.04498548972515356,9.80397809380095,7.426472377465548,9.191997396703446,0,1,0,1,0
126,Marburg,1.5534937139404335,4.794444382291771,0.5369708806486452,0.6133995972938193,6.727603436057615,3.120001143218769,8.1712163922892,0,1,0,1,0
126,Mpox,1.839672602002604,10.145263467756113,0.054175402716113874,0.3048758120045611,NA,3.9043151783957266,14.515721587466643,0,1,0,1,0
126,H1N1_18,1.9920625795291635,3.4752615559710875,0.02438228532316466,0.7143326666791036,1.5902298436959095,1.0884175665640683,NA,1,0,0,0,0
126,H1N1_09,1.3618371853702664,2.689986458207845,1.9473053387398766e-4,5.969408937912092,2.5913333546935027,2.8902841400488675,1.506167194944388,1,0,0,0,0
126,SARS,0.16998883557913202,9.850740420849007,0.0985685241074031,0.21633894631648687,NA,4.892516991887389,4.570778849325166,1,0,0,0,0
126,MERS,5.3235403593862,14.29892786174445,0.5094497136472587,0,NA,14.390865836674614,7.1048227139686935,1,0,0,1,0
127,COVID-19_WT,1.6452976132356065,4.945456936716581,0.026694218441147,0.6684619345486629,5.560625540298046,8.282829414256357,6.106785868534772,1,0,0,0,0
127,COVID-19_D,4.525294677173535,4.1823524761284405,0.0033511802760832943,0.23578708476610563,4.527313457515235,9.515405546163608,4.941595325442639,1,0,0,0,0
127,COVID-19_O,14.670800044024134,3.2677540008306787,0.0071350663062461584,0.2846432019405634,2.5585359173029607,2.6958852677102563,2.7523121057769373,1,0,0,0,0
127,Ebola,3.1619277209233627,16.23963485492825,0.6231442140127025,0.34377776764519075,8.23208250049008,5.332064515621314,8.00277056163018,0,1,0,1,0
127,Marburg,1.0535741326487025,8.213021070326752,0.6679696643541998,0.603432157538093,6.364328413290896,2.777871581838388,7.127581706485659,0,1,0,1,0
127,Mpox,1.8240978130394776,6.168543479198736,0.02418025277516649,0,NA,6.698166001898292,1.435488810681421,0,1,0,1,0
127,H1N1_18,2.6504855862215853,1.965688858768289,0.02556989128457038,0.5489916486765909,1.5904888755184372,1.0389406199969817,NA,1,0,0,0,0
127,H1N1_09,1.7305201155245034,2.811211074590913,1.723426853894634e-4,6.308023702195195,2.6198007272726165,3.6322087991554435,1.5586146746440164,1,0,0,0,0
127,SARS,0,13.715590120990306,0.09293254154823608,0.22376632659609424,NA,7.346100515089879,5.338097221387049,1,0,0,0,0
127,MERS,0.4377413614979926,12.586831004016384,0.5143896718341059,0.055551530326874196,NA,18.578577801314513,9.668706135728826,1,0,0,1,0
128,COVID-19_WT,4.027389975215164,5.017442613609954,0.043069561709010516,0.7330338528702709,4.967103563747752,5.699546250810798,6.144370618131862,1,0,0,0,0
128,COVID-19_D,3.199334894718153,4.146123288656512,0.02026735597015185,0.6402775375598222,4.482038191721847,6.668397155215016,4.262072911660869,1,0,0,0,0
128,COVID-19_O,11.79744470213852,3.1422978173752933,0.007359234870130658,0.2553370261957169,2.605220262536351,3.7161559548795813,3.4144340309729357,1,0,0,0,0
128,Ebola,3.456568587155661,8.096559196581357,0.6193067447778906,0.2907190231564051,10.915554558380235,4.43361772922317,8.801613271672915,0,1,0,1,0
128,Marburg,1.5630463924676417,4.3082355556345915,0.4954207181931537,0.5708008510388585,6.233897263121341,2.9314920444382047,7.0582767819842855,0,1,0,1,0
128,Mpox,1.8613093982758953,11.96568027199244,0.11874242026646882,0.08373078349642699,NA,2.0460872637173995,12.074604326791341,0,1,0,1,0
128,H1N1_18,2.716114843438011,3.5575403873089706,0.01816430505608097,1.0161511143274444,1.6262551741285942,1.1068943598494831,NA,1,0,0,0,0
128,H1N1_09,2.6351393840481103,2.918811127225784,1.829943309398868e-4,8.724022185342955,2.6744380247650104,3.3504628071001403,1.6981852114952511,1,0,0,0,0
128,SARS,2.8278926494326178,9.59340727415144,0.09674385883823405,0.22599109142936702,NA,4.488859223917885,3.7793372565786862,1,0,0,0,0
128,MERS,0.05467878637072719,14.574866823513183,0.43227450638985293,1.4562008235835633,NA,13.967054137351793,7.130147736553812,1,0,0,1,0
129,COVID-19_WT,2.7239967512334538,4.584243056838615,0.023429966655648574,0.7318739602214078,5.689977182605678,9.265635971683736,7.207466902230857,1,0,0,0,0
129,COVID-19_D,5.732148802473576,4.189106711636106,0.0047530298463500705,0.6449347170989027,4.3248739852348725,7.888162460297751,4.332718877793793,1,0,0,0,0
129,COVID-19_O,8.928306513804683,3.370535198876771,0,0.4429734527657582,3.025239342374803,4.608900787623106,3.4211377223490125,1,0,0,0,0
129,Ebola,1.8577555232930658,14.938841570523197,0.5678109945044706,1.6944217357843114,11.34753904952312,4.74247780192774,8.709843302212953,0,1,0,1,0
129,Marburg,1.3590964670689285,11.71655820798946,0.5532895944580719,0.6314390271234857,6.184164678004167,3.0657974258362817,10.813066399434463,0,1,0,1,0
129,Mpox,1.8511814844943297,15.723030707100953,0.055436560093035596,0.3371134340990961,NA,6.685558960906265,9.279883382343945,0,1,0,1,0
