.chain,.iteration,.draw,1,2,value,type
3,94,2094,2.50804,0.282096,9.81413943531605,Lognormal
3,95,2095,2.4502,0.309939,11.2862708096877,Lognormal
3,96,2096,2.47935,0.270113,11.1354047214199,Lognormal
3,97,2097,2.41902,0.281224,9.72756721292902,Lognormal
3,98,2098,2.59301,0.243911,13.4232362210185,Lognormal
3,99,2099,2.59301,0.243911,11.931236537849,Lognormal
3,100,2100,2.42417,0.254446,7.91870917115957,Lognormal
3,101,2101,2.46929,0.280258,13.0963461560998,Lognormal
3,102,2102,2.41177,0.285917,11.6661104862332,Lognormal
3,103,2103,2.42902,0.323956,6.16074828741032,Lognormal
3,104,2104,2.38899,0.239143,8.07799752230153,Lognormal
3,105,2105,2.36915,0.320793,22.7353823769486,Lognormal
3,106,2106,2.38443,0.290434,10.299074953008,Lognormal
3,107,2107,2.53384,0.252105,6.54970813113738,Lognormal
3,108,2108,2.55491,0.279185,6.09318323080688,Lognormal
3,109,2109,2.51589,0.360512,14.4015571167868,Lognormal
3,110,2110,2.47069,0.249137,6.83463824643547,Lognormal
3,111,2111,2.42299,0.223415,10.769910410462,Lognormal
3,112,2112,2.47786,0.272824,10.4819131916884,Lognormal
3,113,2113,2.44082,0.205877,11.9315955672803,Lognormal
3,114,2114,2.46813,0.271485,12.7072319033133,Lognormal
3,115,2115,2.41908,0.258531,9.15248014881517,Lognormal
3,116,2116,2.38393,0.322025,6.86788763762637,Lognormal
3,117,2117,2.37108,0.29553,11.047897550627,Lognormal
3,118,2118,2.45049,0.285274,12.4716666825997,Lognormal
3,119,2119,2.44085,0.324267,12.3240843456652,Lognormal
3,120,2120,2.45673,0.232315,14.5404772147001,Lognormal
3,121,2121,2.451,0.216136,13.8988384671341,Lognormal
3,122,2122,2.44638,0.225598,14.399467053929,Lognormal
3,123,2123,2.40256,0.301654,10.3102986928577,Lognormal
3,124,2124,2.48891,0.253545,10.6040141494566,Lognormal
3,125,2125,2.4011,0.298343,9.23113339026425,Lognormal
3,126,2126,2.49399,0.330346,8.73615851832184,Lognormal
3,127,2127,2.42876,0.21695,11.7773216390839,Lognormal
3,128,2128,2.44823,0.313955,15.1422087039155,Lognormal
3,129,2129,2.42459,0.280044,15.2206333244251,Lognormal
3,130,2130,2.4556,0.261534,13.2500013381075,Lognormal
3,131,2131,2.3986,0.258778,7.92154277753451,Lognormal
3,132,2132,2.4257,0.318267,13.7628926405585,Lognormal
3,133,2133,2.42594,0.342097,7.55515954692806,Lognormal
3,134,2134,2.44109,0.291153,12.8533110335141,Lognormal
3,135,2135,2.45113,0.261876,14.3828923600056,Lognormal
3,136,2136,2.42136,0.233472,9.9613048461475,Lognormal
3,137,2137,2.44452,0.348134,11.73603212973,Lognormal
3,138,2138,2.51302,0.294993,6.91476840113491,Lognormal
3,139,2139,2.3828,0.269085,9.6543641770753,Lognormal
3,140,2140,2.36567,0.269743,10.0121734037149,Lognormal
3,141,2141,2.39819,0.290133,10.8401039448412,Lognormal
3,142,2142,2.3787,0.346332,15.6346005506094,Lognormal
3,143,2143,2.40266,0.277632,8.54904682679731,Lognormal
3,144,2144,2.49813,0.287109,18.7060410468966,Lognormal
3,145,2145,2.44889,0.263623,10.2974040295743,Lognormal
3,146,2146,2.39768,0.215699,13.8902737369361,Lognormal
3,147,2147,2.5154,0.298748,13.1875848648029,Lognormal
3,148,2148,2.56029,0.288036,24.4722754231962,Lognormal
3,149,2149,2.56029,0.288036,10.3647587666682,Lognormal
3,150,2150,2.41287,0.27511,10.9672935368877,Lognormal
3,151,2151,2.37589,0.284085,9.34167880563259,Lognormal
3,152,2152,2.3649,0.286872,8.38495031893021,Lognormal
3,153,2153,2.41124,0.23193,13.8300866626459,Lognormal
3,154,2154,2.42316,0.198264,12.1690515833289,Lognormal
3,155,2155,2.49585,0.43647,12.7277685313504,Lognormal
3,156,2156,2.4181,0.223302,7.79939509272504,Lognormal
3,157,2157,2.41287,0.280404,9.84710590227527,Lognormal
3,158,2158,2.47341,0.295941,11.5830448344197,Lognormal
3,159,2159,2.4936,0.26923,9.43354452981527,Lognormal
3,160,2160,2.48598,0.248244,12.7885084031759,Lognormal
3,161,2161,2.46572,0.249604,11.5283386678976,Lognormal
3,162,2162,2.40164,0.270592,9.02536593804605,Lognormal
3,163,2163,2.48836,0.268447,25.1372732718197,Lognormal
3,164,2164,2.41523,0.311977,8.52395358188887,Lognormal
3,165,2165,2.42399,0.289737,16.8208773578854,Lognormal
3,166,2166,2.4971,0.291662,14.4655735202988,Lognormal
3,167,2167,2.31761,0.290829,16.89243621564,Lognormal
3,168,2168,2.3629,0.273111,10.5835892595507,Lognormal
3,169,2169,2.37931,0.283773,5.23165122188446,Lognormal
3,170,2170,2.41545,0.307648,9.46779523196971,Lognormal
3,171,2171,2.47,0.266099,8.43556820455374,Lognormal
3,172,2172,2.43527,0.264797,9.9088603566906,Lognormal
3,173,2173,2.45551,0.240687,10.6217646876411,Lognormal
3,174,2174,2.42189,0.271533,11.1134663615953,Lognormal
3,175,2175,2.45347,0.297156,8.73589499286426,Lognormal
3,176,2176,2.44543,0.235406,6.85262928081672,Lognormal
3,177,2177,2.46021,0.222987,15.211157699723,Lognormal
3,178,2178,2.41205,0.258283,13.4568358833884,Lognormal
3,179,2179,2.58073,0.259244,13.1788877991934,Lognormal
3,180,2180,2.56697,0.26341,14.2137393458257,Lognormal
3,181,2181,2.50312,0.259802,16.2657782103557,Lognormal
3,182,2182,2.41316,0.349164,11.3954716190198,Lognormal
3,183,2183,2.28687,0.31431,12.5431357920632,Lognormal
3,184,2184,2.3755,0.303794,8.97132566106347,Lognormal
3,185,2185,2.42857,0.315025,14.6785379691224,Lognormal
3,186,2186,2.41792,0.252291,12.8000445774048,Lognormal
3,187,2187,2.4776,0.293466,10.9597213767431,Lognormal
3,188,2188,2.40625,0.245049,11.4362359567494,Lognormal
3,189,2189,2.48847,0.221193,10.0487133319974,Lognormal
3,190,2190,2.44044,0.339863,9.27284282916998,Lognormal
3,191,2191,2.3961,0.257675,6.07103431438625,Lognormal
3,192,2192,2.41211,0.278488,13.0737632321536,Lognormal
3,193,2193,2.39604,0.263194,7.44989813711348,Lognormal
3,194,2194,2.54169,0.282001,17.4758760767222,Lognormal
3,195,2195,2.52629,0.284949,10.7206553590828,Lognormal
3,196,2196,2.50159,0.255761,13.5889070910916,Lognormal
3,197,2197,2.45715,0.305896,17.5507210630737,Lognormal
3,198,2198,2.48475,0.283733,12.1336785927006,Lognormal
3,199,2199,2.43836,0.286508,19.6785055823197,Lognormal
3,200,2200,2.35362,0.299434,5.18451076671662,Lognormal
3,201,2201,2.33254,0.302695,22.1069422948566,Lognormal
3,202,2202,2.50879,0.272925,12.073011969946,Lognormal
3,203,2203,2.4413,0.264372,10.5858491254111,Lognormal
3,204,2204,2.46905,0.312466,17.4601803355065,Lognormal
3,205,2205,2.54087,0.286767,10.6081243206725,Lognormal
3,206,2206,2.52963,0.36187,11.04191633495,Lognormal
3,207,2207,2.54121,0.305444,11.0327047996549,Lognormal
3,208,2208,2.46493,0.240448,15.4060522552264,Lognormal
3,209,2209,2.43603,0.284351,8.7310948928873,Lognormal
3,210,2210,2.41684,0.264553,13.6125936745387,Lognormal
3,211,2211,2.41543,0.252182,15.6843808322563,Lognormal
3,212,2212,2.5323,0.261125,20.905299520828,Lognormal
3,213,2213,2.41536,0.353112,8.65658472730857,Lognormal
3,214,2214,2.3897,0.341413,13.017153246268,Lognormal
3,215,2215,2.39404,0.341948,11.3606274111944,Lognormal
3,216,2216,2.31877,0.243496,7.68310371721828,Lognormal
3,217,2217,2.30984,0.303419,14.3175801621049,Lognormal
3,218,2218,2.43158,0.332125,13.9054989386149,Lognormal
3,219,2219,2.44,0.288882,11.0429805331125,Lognormal
3,220,2220,2.41375,0.26061,9.17749629993896,Lognormal
3,221,2221,2.42653,0.251615,9.59403959050282,Lognormal
3,222,2222,2.38411,0.298914,17.7294871957352,Lognormal
3,223,2223,2.45656,0.289363,11.9131925286875,Lognormal
3,224,2224,2.3874,0.287894,8.78115712096275,Lognormal
3,225,2225,2.4397,0.295287,13.093803034413,Lognormal
3,226,2226,2.44791,0.23126,16.9960919667306,Lognormal
3,227,2227,2.38982,0.250961,12.7790606436455,Lognormal
3,228,2228,2.39533,0.357559,15.9250501433087,Lognormal
3,229,2229,2.46601,0.245375,20.3665001945594,Lognormal
3,230,2230,2.47192,0.231463,11.8470834341582,Lognormal
3,231,2231,2.48809,0.252099,11.5242480109803,Lognormal
3,232,2232,2.39975,0.304926,8.12307147369576,Lognormal
3,233,2233,2.48961,0.255454,11.8376005449378,Lognormal
3,234,2234,2.46812,0.222912,9.1435868171807,Lognormal
3,235,2235,2.45558,0.381761,6.81180339296997,Lognormal
3,236,2236,2.3884,0.316906,4.49378310464412,Lognormal
3,237,2237,2.44722,0.337416,11.7409379897696,Lognormal
3,238,2238,2.5006,0.23009,10.4937327162015,Lognormal
3,239,2239,2.46248,0.296469,12.3150207462225,Lognormal
3,240,2240,2.46099,0.290372,19.2333654907298,Lognormal
3,241,2241,2.50594,0.295433,16.0966181288913,Lognormal
3,242,2242,2.41799,0.245998,9.13453999192063,Lognormal
3,243,2243,2.44117,0.213994,10.3334218759272,Lognormal
3,244,2244,2.39927,0.211659,12.2877571832833,Lognormal
3,245,2245,2.41263,0.229509,9.71340786027542,Lognormal
3,246,2246,2.48519,0.238772,14.3054809664346,Lognormal
3,247,2247,2.43337,0.303178,9.58473389196755,Lognormal
3,248,2248,2.4939,0.235,11.6614858096483,Lognormal
3,249,2249,2.42004,0.350261,11.4643078775754,Lognormal
3,250,2250,2.41878,0.2292,11.3518404860975,Lognormal
3,251,2251,2.41905,0.238933,12.0923137250876,Lognormal
3,252,2252,2.47918,0.290502,9.42778619898903,Lognormal
3,253,2253,2.48364,0.278104,13.1202240027642,Lognormal
3,254,2254,2.4123,0.238473,12.150337572177,Lognormal
3,255,2255,2.44543,0.252934,10.6600796306956,Lognormal
3,256,2256,2.49146,0.309837,5.3501416481604,Lognormal
3,257,2257,2.3647,0.305509,11.2566718777725,Lognormal
3,258,2258,2.31977,0.254073,13.6888100676455,Lognormal
3,259,2259,2.5589,0.297114,15.1503078933501,Lognormal
3,260,2260,2.42831,0.284363,9.89649666870504,Lognormal
3,261,2261,2.45975,0.244345,13.3003247065088,Lognormal
3,262,2262,2.44686,0.213612,14.0116299653327,Lognormal
3,263,2263,2.4175,0.293393,12.076181976,Lognormal
3,264,2264,2.432,0.269435,13.6659106648493,Lognormal
3,265,2265,2.48759,0.307543,10.6720899039176,Lognormal
3,266,2266,2.51537,0.246451,14.7805552330862,Lognormal
3,267,2267,2.29543,0.301499,8.76443895448584,Lognormal
3,268,2268,2.4833,0.328155,7.26019828114899,Lognormal
3,269,2269,2.4884,0.246365,12.8380164772835,Lognormal
3,270,2270,2.4619,0.297266,12.3779017391945,Lognormal
3,271,2271,2.41972,0.239496,6.16196038985049,Lognormal
3,272,2272,2.46379,0.257579,12.9600425534714,Lognormal
3,273,2273,2.42891,0.29972,8.70143482598859,Lognormal
3,274,2274,2.42574,0.252931,10.4837654968331,Lognormal
3,275,2275,2.4744,0.278257,9.3936029212902,Lognormal
3,276,2276,2.40779,0.247892,15.7064125272223,Lognormal
3,277,2277,2.39847,0.239897,7.87076830373227,Lognormal
3,278,2278,2.49726,0.227276,15.0380324333851,Lognormal
3,279,2279,2.43558,0.280508,12.5037730469807,Lognormal
3,280,2280,2.45971,0.269735,15.3406733595717,Lognormal
3,281,2281,2.41941,0.313215,12.4475005446318,Lognormal
3,282,2282,2.48686,0.309179,6.06023250078717,Lognormal
3,283,2283,2.41478,0.263651,7.55519037777102,Lognormal
3,284,2284,2.35245,0.317456,7.14130957565727,Lognormal
3,285,2285,2.49614,0.344461,10.1881379653382,Lognormal
3,286,2286,2.52707,0.314425,18.9336625127906,Lognormal
3,287,2287,2.46319,0.318478,19.2288373289043,Lognormal
3,288,2288,2.44722,0.322923,10.4751626407746,Lognormal
3,289,2289,2.44738,0.348907,12.7988649081674,Lognormal
3,290,2290,2.35426,0.251331,13.0394522887997,Lognormal
3,291,2291,2.37827,0.31274,8.79711197661772,Lognormal
3,292,2292,2.52473,0.303268,13.086906737065,Lognormal
3,293,2293,2.52013,0.301639,7.88054418384239,Lognormal
3,294,2294,2.53648,0.309367,8.24819427066608,Lognormal
3,295,2295,2.50411,0.327505,15.2513713896445,Lognormal
3,296,2296,2.49721,0.325174,10.7956438987731,Lognormal
3,297,2297,2.54405,0.330166,8.14965257088148,Lognormal
3,298,2298,2.5111,0.354268,17.5733676848061,Lognormal
3,299,2299,2.46827,0.285077,10.00616194735,Lognormal
3,300,2300,2.44755,0.288242,13.8059014985035,Lognormal
3,301,2301,2.41957,0.262222,10.4069182338239,Lognormal
3,302,2302,2.47371,0.288173,10.7240393739269,Lognormal
3,303,2303,2.45065,0.273557,15.0953427285376,Lognormal
3,304,2304,2.41735,0.330925,11.1721805673245,Lognormal
3,305,2305,2.40557,0.336375,10.5190119424542,Lognormal
3,306,2306,2.43978,0.336455,10.8088860550742,Lognormal
3,307,2307,2.4304,0.344445,6.9367527451444,Lognormal
3,308,2308,2.42947,0.36432,14.884394560463,Lognormal
3,309,2309,2.40623,0.284877,10.4322869988336,Lognormal
3,310,2310,2.47715,0.298268,30.7085118393587,Lognormal
3,311,2311,2.42844,0.255303,14.1102801550035,Lognormal
3,312,2312,2.43035,0.247048,13.0524791574159,Lognormal
3,313,2313,2.45677,0.312487,14.3339867704253,Lognormal
3,314,2314,2.41106,0.240167,9.57664254740379,Lognormal
3,315,2315,2.38841,0.299877,9.26713390025122,Lognormal
3,316,2316,2.39329,0.295815,13.6145241508169,Lognormal
3,317,2317,2.52635,0.309767,19.6048383290019,Lognormal
3,318,2318,2.32231,0.35327,6.63106928730932,Lognormal
3,319,2319,2.45993,0.245482,17.2904623609124,Lognormal
3,320,2320,2.4636,0.244639,14.6454346652262,Lognormal
3,321,2321,2.435,0.328249,10.1841532881345,Lognormal
3,322,2322,2.4603,0.293242,15.7295023096666,Lognormal
3,323,2323,2.39935,0.275528,12.7836806157777,Lognormal
3,324,2324,2.53902,0.297702,7.67434599669263,Lognormal
3,325,2325,2.42414,0.262198,10.2136566221503,Lognormal
3,326,2326,2.47079,0.302969,10.6160176118492,Lognormal
3,327,2327,2.43789,0.266627,15.1378717053568,Lognormal
3,328,2328,2.487,0.237405,9.45746012123691,Lognormal
3,329,2329,2.45332,0.241408,7.91931183708593,Lognormal
3,330,2330,2.45414,0.264662,20.521824431516,Lognormal
3,331,2331,2.41783,0.252532,16.0070732220373,Lognormal
3,332,2332,2.40722,0.277055,13.6644586065049,Lognormal
3,333,2333,2.46146,0.302522,5.79304687105903,Lognormal
3,334,2334,2.54383,0.31454,20.402741766492,Lognormal
3,335,2335,2.56589,0.322936,13.8125645548187,Lognormal
3,336,2336,2.56456,0.32466,11.5866444715384,Lognormal
3,337,2337,2.38544,0.295219,10.3273545251482,Lognormal
3,338,2338,2.36909,0.285674,12.9994253083017,Lognormal
3,339,2339,2.54769,0.25407,10.9263081194738,Lognormal
3,340,2340,2.53387,0.258277,11.9168241549934,Lognormal
3,341,2341,2.47652,0.221292,10.6182872234228,Lognormal
3,342,2342,2.45377,0.342473,12.0938838365545,Lognormal
3,343,2343,2.59622,0.269709,9.17866562111311,Lognormal
3,344,2344,2.5893,0.282451,9.9987020689596,Lognormal
3,345,2345,2.5734,0.284023,12.4512320929165,Lognormal
3,346,2346,2.55464,0.275945,18.2044131555422,Lognormal
3,347,2347,2.46907,0.244704,16.3841184245037,Lognormal
3,348,2348,2.46907,0.244704,9.72277761716255,Lognormal
3,349,2349,2.42573,0.28884,15.5669295376247,Lognormal
3,350,2350,2.44978,0.273752,8.17744852701012,Lognormal
3,351,2351,2.53377,0.251688,11.1326937858727,Lognormal
3,352,2352,2.41456,0.244002,8.79816678654031,Lognormal
3,353,2353,2.48214,0.318822,10.5077238930223,Lognormal
3,354,2354,2.39719,0.266298,18.0870854142926,Lognormal
3,355,2355,2.49295,0.260472,16.6899639885179,Lognormal
3,356,2356,2.43189,0.295776,12.4134277444155,Lognormal
3,357,2357,2.45086,0.294474,12.5484323271793,Lognormal
3,358,2358,2.4499,0.256752,7.91393042190218,Lognormal
3,359,2359,2.54117,0.336461,10.7058063727308,Lognormal
3,360,2360,2.37229,0.215798,9.56509989134829,Lognormal
3,361,2361,2.42941,0.345339,14.6692130030982,Lognormal
3,362,2362,2.47025,0.244981,9.23786888167737,Lognormal
3,363,2363,2.45916,0.296721,12.0710810825207,Lognormal
3,364,2364,2.35594,0.37369,17.6984245631642,Lognormal
3,365,2365,2.35963,0.384666,7.85670393511945,Lognormal
3,366,2366,2.36818,0.384614,6.61364513253351,Lognormal
3,367,2367,2.39019,0.298335,17.2967167516435,Lognormal
3,368,2368,2.40573,0.290017,14.379171234459,Lognormal
3,369,2369,2.50482,0.354966,13.1083164296257,Lognormal
3,370,2370,2.47145,0.268103,16.4437754752639,Lognormal
3,371,2371,2.42903,0.262462,13.4174631390923,Lognormal
3,372,2372,2.41869,0.290567,14.2593762225816,Lognormal
3,373,2373,2.41648,0.269317,19.4505948840731,Lognormal
3,374,2374,2.44637,0.254602,8.57775888814431,Lognormal
3,375,2375,2.4224,0.30985,13.6032775571436,Lognormal
3,376,2376,2.42125,0.242368,9.63204178757966,Lognormal
3,377,2377,2.48397,0.292951,12.1804890649164,Lognormal
3,378,2378,2.44734,0.256846,10.4265884881126,Lognormal
3,379,2379,2.50331,0.3081,11.3529156282704,Lognormal
3,380,2380,2.40997,0.296276,10.8062926506033,Lognormal
3,381,2381,2.46207,0.238526,12.8621795652705,Lognormal
3,382,2382,2.53624,0.312944,12.0132418508092,Lognormal
3,383,2383,2.44296,0.284308,10.5700989255415,Lognormal
3,384,2384,2.49065,0.297853,8.87917014612718,Lognormal
3,385,2385,2.46182,0.322068,12.40984137362,Lognormal
3,386,2386,2.53505,0.336928,10.3073753659204,Lognormal
3,387,2387,2.56474,0.287967,9.59075485679507,Lognormal
3,388,2388,2.4435,0.314834,9.16120340378392,Lognormal
3,389,2389,2.41168,0.271257,11.5364350498535,Lognormal
3,390,2390,2.47818,0.322556,9.36695769853661,Lognormal
3,391,2391,2.46894,0.235336,11.681498724729,Lognormal
3,392,2392,2.47701,0.327901,11.6136551621877,Lognormal
3,393,2393,2.44918,0.299554,10.4522627744615,Lognormal
3,394,2394,2.44801,0.298535,9.76229926386333,Lognormal
3,395,2395,2.53002,0.259632,11.5804576451821,Lognormal
3,396,2396,2.36142,0.414118,7.52343361538807,Lognormal
3,397,2397,2.31013,0.375344,16.2382360637088,Lognormal
3,398,2398,2.5104,0.300477,13.0198758739591,Lognormal
3,399,2399,2.46988,0.276636,10.1788786592143,Lognormal
3,400,2400,2.47423,0.269614,12.9947183953994,Lognormal
3,401,2401,2.47553,0.285431,10.8151178368371,Lognormal
3,402,2402,2.52968,0.284631,9.45071496779079,Lognormal
3,403,2403,2.47594,0.243571,12.044488709448,Lognormal
3,404,2404,2.46113,0.243478,11.4056249900622,Lognormal
3,405,2405,2.41369,0.213786,7.41530220209297,Lognormal
3,406,2406,2.43585,0.230327,8.78661118363763,Lognormal
3,407,2407,2.4423,0.220484,10.4519080027999,Lognormal
3,408,2408,2.51376,0.29382,8.39452637611758,Lognormal
3,409,2409,2.5249,0.250244,8.80368081604472,Lognormal
3,410,2410,2.44773,0.32556,10.4454372747015,Lognormal
3,411,2411,2.37306,0.317725,12.3607859403708,Lognormal
3,412,2412,2.35902,0.314851,9.87778298491763,Lognormal
3,413,2413,2.45944,0.347555,14.1687263928805,Lognormal
3,414,2414,2.42217,0.294266,18.5513297697882,Lognormal
3,415,2415,2.47254,0.271427,9.38308117361585,Lognormal
3,416,2416,2.47564,0.294029,15.1977823594229,Lognormal
3,417,2417,2.48357,0.302498,11.9108857689622,Lognormal
3,418,2418,2.46442,0.269198,12.8642918207825,Lognormal
3,419,2419,2.48473,0.219123,24.8103442704454,Lognormal
3,420,2420,2.49078,0.234632,9.79702303978846,Lognormal
3,421,2421,2.44308,0.267683,10.0592698282581,Lognormal
3,422,2422,2.44308,0.267683,9.6437228098601,Lognormal
3,423,2423,2.4513,0.25715,17.1726055324049,Lognormal
3,424,2424,2.45414,0.266829,10.7195164940644,Lognormal
3,425,2425,2.45019,0.337022,15.0692143599176,Lognormal
3,426,2426,2.45639,0.268968,7.74449796684038,Lognormal
3,427,2427,2.42686,0.277723,17.8163395161887,Lognormal
3,428,2428,2.48953,0.284453,10.3646150446791,Lognormal
3,429,2429,2.43122,0.342839,13.1880249339452,Lognormal
3,430,2430,2.53433,0.276612,14.6443220958253,Lognormal
3,431,2431,2.39558,0.215407,10.2261267785315,Lognormal
3,432,2432,2.40514,0.217877,11.7173693018609,Lognormal
3,433,2433,2.49275,0.280691,10.137128984181,Lognormal
3,434,2434,2.43871,0.251964,10.8876258460906,Lognormal
3,435,2435,2.4512,0.25644,12.68727016541,Lognormal
3,436,2436,2.42814,0.278214,20.7291504817542,Lognormal
3,437,2437,2.45595,0.211763,12.1122612216678,Lognormal
3,438,2438,2.45006,0.227132,11.812396024456,Lognormal
3,439,2439,2.39503,0.354969,15.56328551845,Lognormal
3,440,2440,2.32316,0.252274,9.34983060614505,Lognormal
3,441,2441,2.345,0.26249,8.28062719897498,Lognormal
3,442,2442,2.37039,0.28076,14.4484970921751,Lognormal
3,443,2443,2.50474,0.259151,11.9648678794436,Lognormal
3,444,2444,2.45378,0.313137,20.2786130907081,Lognormal
3,445,2445,2.42928,0.2412,13.5843077188133,Lognormal
3,446,2446,2.52175,0.317208,7.11524977464523,Lognormal
3,447,2447,2.37733,0.25915,9.14560349463454,Lognormal
3,448,2448,2.47051,0.31054,9.77223712520616,Lognormal
3,449,2449,2.34885,0.284411,12.8925843835935,Lognormal
3,450,2450,2.42685,0.33105,11.3603584972165,Lognormal
3,451,2451,2.48284,0.281607,13.4610580400387,Lognormal
3,452,2452,2.37439,0.270843,15.908902766598,Lognormal
3,453,2453,2.54941,0.325362,15.8078820715728,Lognormal
3,454,2454,2.36003,0.249174,16.5491022516089,Lognormal
3,455,2455,2.46933,0.247774,14.3330246375251,Lognormal
3,456,2456,2.43635,0.250171,11.039035518431,Lognormal
3,457,2457,2.46566,0.279838,15.8018283366188,Lognormal
3,458,2458,2.58439,0.316107,7.98099993529388,Lognormal
3,459,2459,2.57843,0.307771,18.8663795627911,Lognormal
3,460,2460,2.36349,0.31432,9.12035162630809,Lognormal
3,461,2461,2.39236,0.291048,7.73437844551758,Lognormal
3,462,2462,2.3593,0.348615,7.43013503013353,Lognormal
3,463,2463,2.31041,0.360513,6.69878149185765,Lognormal
3,464,2464,2.28085,0.380443,7.12052478828062,Lognormal
3,465,2465,2.36397,0.342012,10.5342460719141,Lognormal
3,466,2466,2.37616,0.277956,8.86268661784349,Lognormal
3,467,2467,2.42655,0.313132,19.9022422459716,Lognormal
3,468,2468,2.46304,0.249808,13.8220934567081,Lognormal
3,469,2469,2.48133,0.266074,9.45802755635829,Lognormal
3,470,2470,2.38945,0.26951,8.63410320523085,Lognormal
3,471,2471,2.40907,0.285753,20.1873180140466,Lognormal
3,472,2472,2.43941,0.299146,11.3692372111852,Lognormal
3,473,2473,2.51046,0.238214,18.3133448471508,Lognormal
3,474,2474,2.42912,0.264661,8.17558823124492,Lognormal
3,475,2475,2.37815,0.308922,6.4702417889887,Lognormal
3,476,2476,2.39702,0.34965,16.3539175859057,Lognormal
3,477,2477,2.50132,0.301801,15.0158055175976,Lognormal
3,478,2478,2.45695,0.298299,9.83303996088973,Lognormal
3,479,2479,2.44708,0.239194,11.3486940911401,Lognormal
3,480,2480,2.48704,0.234803,14.1638214401377,Lognormal
3,481,2481,2.41348,0.300502,12.8670548523991,Lognormal
3,482,2482,2.4142,0.304052,12.2515550170237,Lognormal
3,483,2483,2.47669,0.237484,13.5672084005915,Lognormal
3,484,2484,2.40798,0.336417,10.8321130609171,Lognormal
3,485,2485,2.43391,0.302409,12.7052583459662,Lognormal
3,486,2486,2.37861,0.305792,16.9079099016503,Lognormal
3,487,2487,2.4696,0.29276,14.8144877130724,Lognormal
3,488,2488,2.37424,0.336658,12.2919998057694,Lognormal
3,489,2489,2.4506,0.250316,13.2425299209063,Lognormal
3,490,2490,2.43711,0.296953,13.3716079203675,Lognormal
3,491,2491,2.30186,0.307832,16.4419506172053,Lognormal
3,492,2492,2.29971,0.308702,10.814525766873,Lognormal
3,493,2493,2.31333,0.308313,8.28903285241287,Lognormal
3,494,2494,2.43194,0.245214,10.4408551242643,Lognormal
3,495,2495,2.40429,0.255209,10.7523681376853,Lognormal
3,496,2496,2.44054,0.313095,7.93255457788584,Lognormal
3,497,2497,2.45893,0.248731,10.5196537860178,Lognormal
3,498,2498,2.44522,0.297003,12.3337964085535,Lognormal
3,499,2499,2.3874,0.237941,10.2084113383631,Lognormal
3,500,2500,2.50952,0.296991,13.4779407716326,Lognormal
3,501,2501,2.49495,0.288043,9.59620027303587,Lognormal
3,502,2502,2.48297,0.337437,14.4075370448792,Lognormal
3,503,2503,2.46056,0.307736,10.9294408223085,Lognormal
3,504,2504,2.42479,0.250388,8.98615083877557,Lognormal
3,505,2505,2.44314,0.2633,11.8890470787016,Lognormal
3,506,2506,2.44284,0.261919,14.6594827182012,Lognormal
3,507,2507,2.4667,0.265964,10.8873331785785,Lognormal
3,508,2508,2.4422,0.305492,14.799670387959,Lognormal
3,509,2509,2.53314,0.287789,13.0822239471415,Lognormal
3,510,2510,2.44023,0.249038,8.16750426163111,Lognormal
3,511,2511,2.44106,0.28917,12.2439537487405,Lognormal
3,512,2512,2.39936,0.329532,7.20903602143256,Lognormal
3,513,2513,2.42529,0.252879,16.4258073659579,Lognormal
3,514,2514,2.49965,0.297278,10.151885668767,Lognormal
3,515,2515,2.4726,0.331753,4.2922856906569,Lognormal
3,516,2516,2.47873,0.274643,10.4462332522179,Lognormal
3,517,2517,2.55971,0.330052,8.72077014745134,Lognormal
3,518,2518,2.42211,0.344423,17.5598504415017,Lognormal
3,519,2519,2.44376,0.236095,13.1343667031029,Lognormal
3,520,2520,2.44673,0.227851,11.2803252343741,Lognormal
3,521,2521,2.46658,0.221117,12.1642519595493,Lognormal
3,522,2522,2.45479,0.225003,11.4697407365075,Lognormal
3,523,2523,2.42587,0.239044,13.209100497113,Lognormal
3,524,2524,2.47886,0.28701,9.97567279240381,Lognormal
3,525,2525,2.41889,0.246996,10.8369548541752,Lognormal
3,526,2526,2.44555,0.316548,14.1381314743347,Lognormal
3,527,2527,2.44555,0.316548,11.1913004934934,Lognormal
3,528,2528,2.42844,0.267729,9.58881651029028,Lognormal
3,529,2529,2.49237,0.267036,11.015845193712,Lognormal
3,530,2530,2.48664,0.290111,7.25104807711773,Lognormal
3,531,2531,2.48667,0.234899,8.87878406866436,Lognormal
3,532,2532,2.51695,0.284126,14.2893083370834,Lognormal
3,533,2533,2.50712,0.277441,14.0929391549015,Lognormal
3,534,2534,2.38752,0.325669,7.41142050256681,Lognormal
3,535,2535,2.3533,0.286071,11.0318018916453,Lognormal
3,536,2536,2.36141,0.288473,12.7847331751819,Lognormal
3,537,2537,2.51869,0.303473,16.759760480962,Lognormal
3,538,2538,2.41303,0.256971,5.65749223829916,Lognormal
3,539,2539,2.4614,0.304324,6.60616224365574,Lognormal
3,540,2540,2.44194,0.376926,6.15644557000098,Lognormal
3,541,2541,2.45594,0.31504,15.7331581955981,Lognormal
3,542,2542,2.40556,0.374027,11.2704712021902,Lognormal
3,543,2543,2.47352,0.210299,15.5877322740082,Lognormal
3,544,2544,2.5294,0.428264,18.8759993683526,Lognormal
3,545,2545,2.45143,0.199131,15.6464030483913,Lognormal
